CAMPUS,DNAME,CNAME,GRADE,District Type,School Site Street Address,School Site City,School Site Zip,Below Grade Level Hispanic,Below Grade Level Asian,Below Grade Level Black,Below Grade Level White,Approach Grade Level Hispanic,Approach Grade Level Asian,Approach Grade Level Black,Approach Grade Level White,Meet Grade Level Hispanic,Meet Grade Level Asian,Meet Grade Level Black,Meet Grade Level White,Master Grade Level Hispanic,Master Grade Level Asian,Master Grade Level Black,Master Grade Level White
221801062,TEXAS COLLEGE P,MAINLAND PREP.,3,CHARTER,319 NEWMAN RD,LA MARQUE,77568,1.0,0.0,9.0,0.0,5.0,0.0,32.0,0.0,2.0,0.0,17.0,0.0,2.0,0.0,8.0,0.0
221801063,TEXAS COLLEGE P,FOUNDERS CLASSI,3,CHARTER,500 PARKER SQUARE,FLOWER MOUND,75028,0.0,0.0,0.0,7.0,0.0,9.0,0.0,24.0,0.0,8.0,0.0,14.0,0.0,7.0,0.0,7.0
221801064,TEXAS COLLEGE P,CORINTH CLASSIC,3,CHARTER,3600 MEADOWVIEW DR,CORINTH,76210,0.0,0.0,0.0,5.0,0.0,0.0,5.0,45.0,0.0,0.0,4.0,32.0,0.0,0.0,3.0,14.0
221801065,TEXAS COLLEGE P,FALLBROOK ACAD.,3,CHARTER,12512 WALTERS RD,HOUSTON,77014,0.0,0.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0
221801066,TEXAS COLLEGE P,FOUNDERS CLASSI,3,CHARTER,8453 E FM 1518 N,SCHERTZ,78154,2.0,0.0,0.0,7.0,12.0,0.0,0.0,25.0,8.0,0.0,0.0,19.0,4.0,0.0,0.0,10.0
221801067,TEXAS COLLEGE P,CLASSICAL ACAD.,3,CHARTER,4320 W ILLINOIS AVE STE A,MIDLAND,79073,2.0,0.0,0.0,7.0,10.0,0.0,0.0,12.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0
221801068,TEXAS COLLEGE P,FOUNDERS CLASSI,3,CHARTER,10710 FRISCO ST,FRISCO,75034,0.0,1.0,3.0,5.0,9.0,16.0,5.0,34.0,6.0,15.0,3.0,25.0,3.0,12.0,1.0,18.0
221901102,ABILENE ISD,AUSTIN ELEM.,3,INDEPENDENT,2341 GREENBRIAR DR,ABILENE,79605-5623,6.0,0.0,0.0,8.0,24.0,0.0,0.0,50.0,12.0,0.0,0.0,31.0,6.0,0.0,0.0,20.0
221901103,ABILENE ISD,BONHAM ELEM.,3,INDEPENDENT,717 BUCCANEER DR,ABILENE,79605-2727,14.0,0.0,7.0,7.0,23.0,0.0,3.0,21.0,12.0,0.0,0.0,9.0,5.0,0.0,0.0,4.0
221901104,ABILENE ISD,BOWIE ELEM.,3,INDEPENDENT,2034 JEANETTE ST,ABILENE,79602,15.0,0.0,5.0,11.0,26.0,0.0,1.0,22.0,8.0,0.0,1.0,14.0,2.0,0.0,1.0,4.0
221901108,ABILENE ISD,DYESS ELEM.,3,INDEPENDENT,402 DELAWARE,ABILENE,79607-1100,6.0,0.0,1.0,2.0,17.0,0.0,5.0,35.0,12.0,0.0,5.0,28.0,3.0,0.0,2.0,13.0
221901112,ABILENE ISD,JACKSON ELEM.,3,INDEPENDENT,2650 S 32ND ST,ABILENE,79605-6923,11.0,0.0,2.0,8.0,27.0,0.0,7.0,44.0,10.0,0.0,3.0,20.0,6.0,0.0,0.0,15.0
221901113,ABILENE ISD,JOHNSTON ELEM.,3,INDEPENDENT,3633 N 14TH ST,ABILENE,79603-4534,16.0,0.0,4.0,5.0,38.0,0.0,7.0,30.0,16.0,0.0,4.0,18.0,3.0,0.0,1.0,11.0
221901116,ABILENE ISD,LEE ELEM.,3,INDEPENDENT,1026 N PIONEER DR,ABILENE,79603-4027,18.0,0.0,11.0,6.0,16.0,0.0,13.0,16.0,8.0,0.0,4.0,4.0,5.0,0.0,0.0,2.0
221901120,ABILENE ISD,REAGAN ELEM.,3,INDEPENDENT,5340 HARTFORD ST,ABILENE,79605-3522,8.0,0.0,12.0,3.0,18.0,0.0,4.0,11.0,6.0,0.0,1.0,6.0,2.0,0.0,1.0,3.0
221901121,ABILENE ISD,TAYLOR ELEM.,3,INDEPENDENT,916 E N 13TH ST,ABILENE,79601-3635,10.0,0.0,7.0,4.0,23.0,0.0,7.0,31.0,8.0,0.0,2.0,25.0,4.0,0.0,0.0,13.0
221901150,ABILENE ISD,WARD ELEM.,3,INDEPENDENT,3750 PAINT BRUSH,ABILENE,79606-2679,9.0,0.0,4.0,9.0,22.0,0.0,3.0,42.0,9.0,0.0,2.0,26.0,4.0,0.0,1.0,13.0
221901151,ABILENE ISD,THOMAS ELEM.,3,INDEPENDENT,1240 LAKESIDE DR,ABILENE,79602-4118,7.0,0.0,3.0,0.0,26.0,0.0,9.0,15.0,11.0,0.0,5.0,11.0,2.0,0.0,2.0,9.0
221901152,ABILENE ISD,ORTIZ ELEM.,3,INDEPENDENT,2550 VOGEL,ABILENE,79603-2233,28.0,0.0,7.0,6.0,43.0,0.0,10.0,7.0,22.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0
221901153,ABILENE ISD,BASSETTI ELEM.,3,INDEPENDENT,5749 HWY 277 S,ABILENE,79606-1701,6.0,2.0,3.0,7.0,19.0,4.0,6.0,17.0,7.0,4.0,1.0,12.0,4.0,3.0,1.0,5.0
221901155,ABILENE ISD,MARTINEZ ELEM.,3,INDEPENDENT,1250 MERCHANT ST,ABILENE,79603,13.0,0.0,5.0,1.0,48.0,0.0,8.0,11.0,26.0,0.0,4.0,4.0,14.0,0.0,2.0,2.0
221904102,MERKEL ISD,MERKEL ELEM.,3,INDEPENDENT,1512 STH 5TH,MERKEL,79536-0430,5.0,0.0,0.0,9.0,17.0,0.0,0.0,35.0,9.0,0.0,0.0,17.0,4.0,0.0,0.0,6.0
221905001,TRENT ISD,TRENT INDEPENDE,3,INDEPENDENT,12821 E INTERSTATE 20,TRENT,79561-0105,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0
221911101,JIM NED CISD,LAWN ELEM.,3,INDEPENDENT,318 AVE E,LAWN,79530-0118,0.0,0.0,0.0,2.0,7.0,0.0,0.0,34.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,10.0
221911102,JIM NED CISD,BUFFALO GAP ELE,3,INDEPENDENT,665 VINE ST,BUFFALO GAP,79508-0608,0.0,0.0,0.0,3.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,12.0
221912101,WYLIE ISD,WYLIE ELEM.,3,INDEPENDENT,7650 HARDWICK RD,ABILENE,79606,1.0,0.0,2.0,6.0,36.0,0.0,7.0,104.0,23.0,0.0,5.0,75.0,6.0,0.0,1.0,43.0
221912103,WYLIE ISD,WYLIE INTERMEDI,3,INDEPENDENT,3158 BELTWAY S,ABILENE,79606,6.0,2.0,0.0,6.0,35.0,4.0,7.0,109.0,24.0,1.0,4.0,78.0,12.0,1.0,3.0,44.0
222901001,TERRELL COUNTY,SANDERSON SCHOO,3,INDEPENDENT,310 N SECOND ST,SANDERSON,79848-0101,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
223901102,BROWNFIELD ISD,OAK GROVE ELEM.,3,INDEPENDENT,1000 CACTUS LN,BROWNFIELD,79316-2822,30.0,0.0,0.0,5.0,64.0,0.0,0.0,12.0,30.0,0.0,0.0,5.0,17.0,0.0,0.0,2.0
223902001,MEADOW ISD,MEADOW SCHOOL,3,INDEPENDENT,604-4TH ST,MEADOW,79345-9801,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
223904001,WELLMAN-UNION C,WELLMAN-UNION S,3,INDEPENDENT,501 TERRY AVE,WELLMAN,79378,3.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,5.0
224901001,THROCKMORTON CO,THROCKMORTON CO,3,INDEPENDENT,210 COLLEGE ST,THROCKMORTON,76483-5011,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
224902001,WOODSON ISD,WOODSON SCHOOL,3,INDEPENDENT,207 E HILL,WOODSON,76491-0287,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
225902101,MOUNT PLEASANT,FRANCES CORPREW,3,INDEPENDENT,909 SCHOOL ST,MOUNT PLEASANT,75455,11.0,0.0,2.0,1.0,44.0,0.0,8.0,12.0,25.0,0.0,4.0,11.0,12.0,0.0,0.0,6.0
225902102,MOUNT PLEASANT,ANNIE SIMS ELEM,3,INDEPENDENT,1801 E 1ST ST,MOUNT PLEASANT,75455,4.0,0.0,0.0,0.0,73.0,0.0,0.0,20.0,62.0,0.0,0.0,16.0,26.0,0.0,0.0,10.0
225902103,MOUNT PLEASANT,E.C. BRICE ELEM,3,INDEPENDENT,311 CEDAR ST,MOUNT PLEASANT,75455,11.0,0.0,4.0,2.0,42.0,0.0,8.0,14.0,29.0,0.0,2.0,9.0,14.0,0.0,0.0,6.0
225902104,MOUNT PLEASANT,VIVIAN FOWLER E,3,INDEPENDENT,503 N O'TYSON,MOUNT PLEASANT,75455,5.0,0.0,0.0,0.0,59.0,0.0,6.0,5.0,42.0,0.0,4.0,3.0,14.0,0.0,2.0,2.0
225906101,CHAPEL HILL ISD,CHAPEL HILL ELE,3,INDEPENDENT,1069 CR 4660,MOUNT PLEASANT,75455,6.0,0.0,0.0,7.0,10.0,0.0,0.0,22.0,3.0,0.0,0.0,14.0,1.0,0.0,0.0,5.0
225907101,HARTS BLUFF ISD,HARTS BLUFF ELE,3,INDEPENDENT,3506 FM 1402,MOUNT PLESANT,75455-9751,16.0,0.0,0.0,7.0,29.0,0.0,0.0,34.0,13.0,0.0,0.0,17.0,6.0,0.0,0.0,5.0
226801001,TEXAS LEADERSHI,TLC ACAD.,3,CHARTER,5687 MELROSE,SAN ANGELO,76901,17.0,0.0,0.0,8.0,41.0,0.0,0.0,34.0,21.0,0.0,0.0,21.0,9.0,0.0,0.0,14.0
226801002,TEXAS LEADERSHI,TEXAS LEADERSHI,3,CHARTER,3300 THOMAS AVE,MIDLAND,79703,22.0,0.0,0.0,9.0,23.0,0.0,0.0,7.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0
226801003,TEXAS LEADERSHI,TEXAS LEADERSHI,3,CHARTER,2001 BROWN BLVD,ARLINGTON,76006,1.0,0.0,15.0,1.0,8.0,0.0,11.0,7.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
226801004,TEXAS LEADERSHI,TEXAS LEADERSHI,3,CHARTER,1840 N 8TH ST,ABILENE,79603,15.0,0.0,1.0,5.0,11.0,0.0,4.0,18.0,5.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0
226901101,CHRISTOVAL ISD,CHRISTOVAL ELEM,3,INDEPENDENT,20000 RUDD ST,CHRISTOVAL,76935,1.0,0.0,0.0,1.0,11.0,0.0,0.0,22.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0
226903101,SAN ANGELO ISD,ALTA LOMA ELEM.,3,INDEPENDENT,1700 N GARFIELD ST,SAN ANGELO,76901-1899,7.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
226903102,SAN ANGELO ISD,AUSTIN ELEM.,3,INDEPENDENT,700 N VAN BUREN ST,SAN ANGELO,76901-2530,27.0,0.0,0.0,9.0,27.0,0.0,0.0,12.0,9.0,0.0,0.0,8.0,3.0,0.0,0.0,5.0
226903103,SAN ANGELO ISD,BELAIRE ELEM.,3,INDEPENDENT,700 STEPHENS ST,SAN ANGELO,76905-8128,12.0,0.0,2.0,5.0,16.0,0.0,3.0,11.0,4.0,0.0,2.0,7.0,1.0,0.0,1.0,2.0
226903105,SAN ANGELO ISD,BOWIE ELEM.,3,INDEPENDENT,3700 FOREST TRL,SAN ANGELO,76901-6095,7.0,3.0,0.0,3.0,36.0,2.0,0.0,18.0,17.0,2.0,0.0,11.0,7.0,0.0,0.0,6.0
226903106,SAN ANGELO ISD,BRADFORD ELEM.,3,INDEPENDENT,2302 BRADFORD ST,SAN ANGELO,76903-2773,16.0,0.0,0.0,4.0,31.0,0.0,0.0,4.0,15.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0
226903108,SAN ANGELO ISD,CROCKETT ELEM.,3,INDEPENDENT,2104 JOHNSON AVE,SAN ANGELO,76904-5439,8.0,0.0,0.0,6.0,25.0,0.0,0.0,17.0,14.0,0.0,0.0,13.0,5.0,0.0,0.0,7.0
226903110,SAN ANGELO ISD,FANNIN ELEM.,3,INDEPENDENT,1702 WILSON ST,SAN ANGELO,76901-1124,10.0,0.0,0.0,1.0,34.0,0.0,0.0,5.0,14.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0
226903111,SAN ANGELO ISD,FORT CONCHO ELE,3,INDEPENDENT,310 E WASHINGTON DR,SAN ANGELO,76903-7098,7.0,0.0,0.0,1.0,25.0,0.0,0.0,42.0,18.0,0.0,0.0,38.0,11.0,0.0,0.0,23.0
226903112,SAN ANGELO ISD,GLENMORE ELEM.,3,INDEPENDENT,323 PENROSE ST,SAN ANGELO,76903-8639,6.0,0.0,0.0,1.0,26.0,0.0,6.0,20.0,15.0,0.0,4.0,13.0,9.0,0.0,0.0,8.0
226903113,SAN ANGELO ISD,GOLIAD ELEM.,3,INDEPENDENT,120 E 39TH ST,SAN ANGELO,76903-2107,26.0,0.0,0.0,5.0,44.0,0.0,0.0,10.0,21.0,0.0,0.0,2.0,11.0,0.0,0.0,2.0
226903114,SAN ANGELO ISD,HOLIMAN ELEM.,3,INDEPENDENT,1900 RICKS DR,SAN ANGELO,76905-4207,10.0,0.0,0.0,5.0,19.0,0.0,0.0,26.0,8.0,0.0,0.0,15.0,5.0,0.0,0.0,8.0
226903115,SAN ANGELO ISD,MCGILL ELEM.,3,INDEPENDENT,201 MILLSPAUGH ST,SAN ANGELO,76901-2871,6.0,0.0,0.0,3.0,20.0,0.0,0.0,9.0,13.0,0.0,0.0,7.0,3.0,0.0,0.0,3.0
226903116,SAN ANGELO ISD,REAGAN ELEM.,3,INDEPENDENT,1600 VOLNEY ST,SAN ANGELO,76903-3859,26.0,0.0,0.0,3.0,20.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
226903119,SAN ANGELO ISD,SAN JACINTO ELE,3,INDEPENDENT,800 SPAULDING ST,SAN ANGELO,76903-4998,15.0,0.0,0.0,4.0,12.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
226903120,SAN ANGELO ISD,SANTA RITA ELEM,3,INDEPENDENT,615 S MADISON ST,SAN ANGELO,76901-4461,5.0,0.0,0.0,1.0,27.0,0.0,0.0,31.0,14.0,0.0,0.0,23.0,8.0,0.0,0.0,12.0
226903122,SAN ANGELO ISD,BONHAM ELEM.,3,INDEPENDENT,4630 SOUTHLAND,SAN ANGELO,76904-4545,9.0,0.0,0.0,13.0,27.0,0.0,0.0,46.0,8.0,0.0,0.0,27.0,3.0,0.0,0.0,11.0
226903123,SAN ANGELO ISD,LAMAR ELEM.,3,INDEPENDENT,3444 SCHOOL HOUSE RD,SAN ANGELO,76904,16.0,0.0,2.0,8.0,30.0,0.0,4.0,39.0,11.0,0.0,3.0,22.0,3.0,0.0,2.0,9.0
226905101,WATER VALLEY IS,WATER VALLEY EL,3,INDEPENDENT,15575 ADAMS AVE,WATER VALLEY,76958-9998,0.0,0.0,0.0,0.0,5.0,0.0,0.0,19.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,6.0
226906101,WALL ISD,WALL ELEM.,3,INDEPENDENT,8065 LOOP 570,WALL,76957-0259,0.0,0.0,0.0,2.0,12.0,0.0,0.0,85.0,7.0,0.0,0.0,70.0,2.0,0.0,0.0,37.0
226907101,GRAPE CREEK ISD,GRAPE CREEK INT,3,INDEPENDENT,9633 GRAPE CREEK RD,SAN ANGELO,76901,28.0,0.0,0.0,10.0,26.0,0.0,0.0,27.0,12.0,0.0,0.0,11.0,6.0,0.0,0.0,4.0
226908101,VERIBEST ISD,VERIBEST ELEM.,3,INDEPENDENT,10062 F M HWY 380,VERIBEST,76886,1.0,0.0,0.0,1.0,8.0,0.0,0.0,7.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0
227803101,WAYSIDE SCHOOLS,WAYSIDE EDEN PA,3,CHARTER,6215 MANCHACA RD,AUSTIN,78745,3.0,0.0,0.0,4.0,12.0,0.0,0.0,16.0,6.0,0.0,0.0,13.0,2.0,0.0,0.0,8.0
227803102,WAYSIDE SCHOOLS,WAYSIDE REAL LE,3,CHARTER,6405 S IH 35,AUSTIN,78744,15.0,0.0,2.0,4.0,40.0,0.0,5.0,8.0,20.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0
227803103,WAYSIDE SCHOOLS,WAYSIDE ALTAMIR,3,CHARTER,10704 BRADSHAW RD,AUSTIN,78747,16.0,0.0,0.0,0.0,26.0,0.0,0.0,10.0,9.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0
227804102,NYOS CHARTER SC,NYOS - MAGNOLIA,3,CHARTER,1605 KRAMER LN,AUSTIN,78758,5.0,0.0,4.0,4.0,14.0,7.0,4.0,30.0,5.0,4.0,2.0,22.0,1.0,4.0,2.0,14.0
227805041,TEXAS EMPOWERME,TEXAS EMPOWERME,3,CHARTER,6414 N HAMPTON DR,AUSTIN,78724,0.0,0.0,9.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0
227806015,UNIVERSITY OF T,GEORGE M. KOZME,3,CHARTER,2200 E 6TH ST,AUSTIN,78702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227806024,UNIVERSITY OF T,TNC CAMPUS (TEX,3,CHARTER,1106 W DITTMAR RD,AUSTIN,78745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227806029,UNIVERSITY OF T,DEPELCHIN-RICHM,3,CHARTER,704 S 7TH ST,RICHMOND,77469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227806030,UNIVERSITY OF T,LAUREL RIDGE,3,CHARTER,17720 CORPORATE WOODS DR,SAN ANTONIO,78259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227806031,UNIVERSITY OF T,OLYMPIA HILLS,3,CHARTER,2122 GREEN MEADOWS,BUDA,78610-3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227806032,UNIVERSITY OF T,HELPING HAND,3,CHARTER,3804 AVE B,AUSTIN,78751,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227806034,UNIVERSITY OF T,UT - UNIVERSITY,3,CHARTER,1603 BABCOCK RD STE 148,SAN ANTONIO,78229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227806037,UNIVERSITY OF T,SHRINERS HOSPIT,3,CHARTER,6977 MAIN ST,HOUSTON,77030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227814001,CHAPARRAL STAR,CHAPARRAL STAR,3,CHARTER,14046 SUMMIT DR,AUSTIN,78728,1.0,0.0,0.0,0.0,6.0,8.0,0.0,9.0,6.0,7.0,0.0,7.0,2.0,1.0,0.0,2.0
227816001,HARMONY SCIENCE,HARMONY SCIENCE,3,CHARTER,930 E RUNDBERG LN,AUSTIN,78753,25.0,0.0,3.0,0.0,30.0,0.0,6.0,0.0,13.0,0.0,4.0,0.0,6.0,0.0,2.0,0.0
227816003,HARMONY SCIENCE,HARMONY SCHOOL,3,CHARTER,11800 STONEHOLLOW DR,AUSTIN,78758,6.0,0.0,2.0,2.0,26.0,17.0,17.0,13.0,11.0,13.0,9.0,8.0,3.0,9.0,4.0,3.0
227816004,HARMONY SCIENCE,HARMONY SCHOOL,3,CHARTER,13415 FM 620 N,AUSTIN,78717,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0
227816005,HARMONY SCIENCE,HARMONY SCHOOL,3,CHARTER,2124 E ST ELMO RD #A,AUSTIN,78744,23.0,0.0,0.0,0.0,41.0,0.0,0.0,5.0,17.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
227816006,HARMONY SCIENCE,HARMONY SCIENCE,3,CHARTER,12200 ANDERSON MILL RD,AUSTIN,78726,1.0,0.0,6.0,4.0,5.0,19.0,9.0,15.0,2.0,18.0,8.0,6.0,1.0,13.0,4.0,4.0
227817101,CEDARS INTERNAT,CEDARS INTERNAT,3,CHARTER,8416 N IH-35,AUSTIN,78753,4.0,0.0,0.0,0.0,28.0,0.0,12.0,0.0,17.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0
227819101,UNIVERSITY OF T,UNIVERSITY OF T,3,CHARTER,2200 E 6TH ST,AUSTIN,78702,7.0,0.0,2.0,0.0,16.0,0.0,3.0,12.0,7.0,0.0,1.0,11.0,2.0,0.0,1.0,8.0
227820101,KIPP: TEXAS PUB,KIPP: AUSTIN CO,3,CHARTER,8004 CAMERON RD,AUSTIN,78754,25.0,0.0,0.0,1.0,76.0,0.0,0.0,6.0,42.0,0.0,0.0,4.0,20.0,0.0,0.0,1.0
227820102,KIPP: TEXAS PUB,KIPP: AUSTIN CO,3,CHARTER,8509 FM 969 BLDG 629,AUSTIN,78724,34.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
227820103,KIPP: TEXAS PUB,KIPP: AUSTIN OB,3,CHARTER,5107 IH-35 S STE A,AUSTIN,78744,21.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
227820104,KIPP: TEXAS PUB,KIPP: AUSTIN LE,3,CHARTER,5107 IH-35 S STE A,AUSTIN,78744,16.0,0.0,0.0,1.0,73.0,0.0,0.0,12.0,48.0,0.0,0.0,10.0,23.0,0.0,0.0,3.0
227820205,KIPP: TEXAS PUB,KIPP: SHINE PRE,3,CHARTER,10711 KIPP WAY,HOUSTON,77099,5.0,0.0,3.0,0.0,70.0,0.0,39.0,0.0,45.0,0.0,35.0,0.0,29.0,0.0,26.0,0.0
227820206,KIPP: TEXAS PUB,KIPP: DREAM PRE,3,CHARTER,500 TIDWELL DR,HOUSTON,77022,35.0,0.0,6.0,0.0,78.0,0.0,12.0,0.0,39.0,0.0,5.0,0.0,15.0,0.0,3.0,0.0
227820207,KIPP: TEXAS PUB,KIPP: SHARP PRE,3,CHARTER,8430 WESTGLEN,HOUSTON,77063,8.0,0.0,0.0,0.0,90.0,5.0,15.0,0.0,69.0,4.0,13.0,0.0,37.0,2.0,9.0,0.0
227820209,KIPP: TEXAS PUB,KIPP: EXPLORE A,3,CHARTER,5402 LAWNDALE ST,HOUSTON,77023,14.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
227820211,KIPP: TEXAS PUB,KIPP: LEGACY PR,3,CHARTER,9606 MESA DR,HOUSTON,77078,21.0,0.0,12.0,0.0,62.0,0.0,46.0,0.0,26.0,0.0,20.0,0.0,8.0,0.0,6.0,0.0
227820212,KIPP: TEXAS PUB,KIPP: CONNECT H,3,CHARTER,6700 BELLAIRE BLVD,HOUSTON,77074,7.0,0.0,1.0,0.0,84.0,0.0,8.0,0.0,53.0,0.0,8.0,0.0,25.0,0.0,5.0,0.0
227820213,KIPP: TEXAS PUB,KIPP: PEACE ELE,3,CHARTER,5400 MLK JR BLVD,HOUSTON,77021,13.0,0.0,10.0,0.0,23.0,0.0,33.0,0.0,11.0,0.0,15.0,0.0,8.0,0.0,6.0,0.0
227820214,KIPP: TEXAS PUB,KIPP: ZENITH AC,3,CHARTER,11000 SCOTT ST,HOUSTON,77047,9.0,0.0,16.0,0.0,34.0,0.0,66.0,0.0,17.0,0.0,31.0,0.0,9.0,0.0,12.0,0.0
227820215,KIPP: TEXAS PUB,KIPP: UNITY PRI,3,CHARTER,8500 HWY 6 S,HOUSTON,77083,5.0,0.0,2.0,0.0,48.0,6.0,50.0,0.0,40.0,6.0,42.0,0.0,26.0,5.0,32.0,0.0
227820301,KIPP: TEXAS PUB,KIPP: DESTINY E,3,CHARTER,3663 W CAMP WISDOM RD,DALLAS,75237,8.0,0.0,37.0,0.0,7.0,0.0,39.0,0.0,3.0,0.0,18.0,0.0,1.0,0.0,7.0,0.0
227820302,KIPP: TEXAS PUB,KIPP: TRUTH ELE,3,CHARTER,1545 S EWING AVE,DALLAS,75216,19.0,0.0,25.0,0.0,28.0,0.0,34.0,0.0,15.0,0.0,13.0,0.0,8.0,0.0,4.0,0.0
227820303,KIPP: TEXAS PUB,KIPP: PLEASANT,3,CHARTER,2200 N ST AUGUSTINE,DALLAS,75227,8.0,0.0,21.0,0.0,23.0,0.0,39.0,0.0,16.0,0.0,14.0,0.0,9.0,0.0,4.0,0.0
227820401,KIPP: TEXAS PUB,KIPP: UN MUNDO,3,CHARTER,4343 W COMMERCE ST,SAN ANTONIO,78237,58.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
227820402,KIPP: TEXAS PUB,KIPP: ESPERANZA,3,CHARTER,239 STARK ST,SAN ANTONIO,78204,55.0,0.0,3.0,0.0,61.0,0.0,3.0,0.0,28.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
227821101,AUSTIN DISCOVER,AUSTIN DISCOVER,3,CHARTER,9303 FM 969,AUSTIN,78724,2.0,0.0,0.0,16.0,10.0,0.0,0.0,25.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0
227824001,PROMESA PUBLIC,THE EAST AUSTIN,3,CHARTER,6002 JAIN LN,AUSTIN,78721,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
227824003,PROMESA PUBLIC,PROMESA COLLEGE,3,CHARTER,1944 E ALTON GLOOR BLVD,BROWNSVILLE,78526,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227824004,PROMESA PUBLIC,PROMESA COLLEGE,3,CHARTER,3102 BALDWIN BLVD,CORPUS CHRISTI,78405,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227825003,AUSTIN ACHIEVE,AUSTIN ACHIEVE,3,CHARTER,7424 E HWY 290,AUSTIN,78723,49.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
227826101,MONTESSORI FOR,MAGNOLIA MONTES,3,CHARTER,5100 PECAN BROOK DR,AUSTIN,78724,1.0,0.0,1.0,2.0,14.0,0.0,7.0,21.0,9.0,0.0,4.0,13.0,3.0,0.0,0.0,5.0
