CAMPUS,DNAME,CNAME,GRADE,District Type,School Site Street Address,School Site City,Zipcode,Below Grade Level,Approach Grade Level,Meet Grade Level,Master Grade Level,Income Below 75K,Income Over 100K,High School Diploma,Master Degree,Poverty Family,Non Poverty Family
240901110,LAREDO ISD,MILTON ELEM.,5,INDEPENDENT,2500 ASH,LAREDO,78043.0,19.0,96.0,55.0,20.0,7.0,0.0,5869.0,826.0,2109.0,3449.0
240901111,LAREDO ISD,PIERCE ELEM.,5,INDEPENDENT,800 E EISTETTER,LAREDO,78041.0,8.0,91.0,75.0,49.0,48.0,89.0,6318.0,1731.0,1525.0,3641.0
240901112,LAREDO ISD,RYAN ELEM.,5,INDEPENDENT,2401 CLARK BLVD,LAREDO,78043.0,11.0,111.0,82.0,57.0,7.0,0.0,5869.0,826.0,2109.0,3449.0
240901115,LAREDO ISD,SANTA MARIA ELE,5,INDEPENDENT,3817 SANTA MARIA,LAREDO,78041.0,25.0,71.0,37.0,15.0,48.0,89.0,6318.0,1731.0,1525.0,3641.0
240901116,LAREDO ISD,SANTO NINO ELEM,5,INDEPENDENT,2701 BISMARK ST,LAREDO,78043.0,12.0,97.0,71.0,44.0,7.0,0.0,5869.0,826.0,2109.0,3449.0
240901119,LAREDO ISD,D.D. HACHAR ELE,5,INDEPENDENT,3000 GUADALUPE ST,LAREDO,78043.0,5.0,66.0,49.0,27.0,7.0,0.0,5869.0,826.0,2109.0,3449.0
240901120,LAREDO ISD,J.C. MARTIN JR.,5,INDEPENDENT,1600 MONTERREY AVE,LAREDO,78040.0,2.0,80.0,60.0,43.0,0.0,0.0,5538.0,347.0,2015.0,2063.0
240901121,LAREDO ISD,H.B. ZACHRY ELE,5,INDEPENDENT,3200 CHACOTA ST,LAREDO,78040.0,4.0,58.0,48.0,28.0,0.0,0.0,5538.0,347.0,2015.0,2063.0
240901122,LAREDO ISD,J. KAWAS ELEM.,5,INDEPENDENT,2100 S MILMO AVE,LAREDO,78046.0,4.0,65.0,57.0,49.0,0.0,0.0,8906.0,325.0,3430.0,6940.0
240901123,LAREDO ISD,DOVALINA ELEM.,5,INDEPENDENT,1700 W ANNA AVE,LAREDO,78040.0,6.0,48.0,46.0,34.0,0.0,0.0,5538.0,347.0,2015.0,2063.0
240901124,LAREDO ISD,LIGARDE ELEM.,5,INDEPENDENT,2800 S CANADA AVE,LAREDO,78046.0,11.0,73.0,47.0,24.0,0.0,0.0,8906.0,325.0,3430.0,6940.0
240901125,LAREDO ISD,T. SANCHEZ ELEM,5,INDEPENDENT,211 E ASH ST,LAREDO,78041.0,3.0,65.0,53.0,38.0,48.0,89.0,6318.0,1731.0,1525.0,3641.0
240903103,UNITED ISD,NYE ELEM.,5,INDEPENDENT,101 E DEL MAR BLVD,LAREDO,78041.0,13.0,113.0,84.0,59.0,48.0,89.0,6318.0,1731.0,1525.0,3641.0
240903105,UNITED ISD,CLARK ELEM.,5,INDEPENDENT,500 W HILLSIDE RD,LAREDO,78041.0,1.0,67.0,49.0,29.0,48.0,89.0,6318.0,1731.0,1525.0,3641.0
240903107,UNITED ISD,SALINAS ELEM.,5,INDEPENDENT,3611 ALFREDO CANTU DR,LAREDO,78046.0,15.0,120.0,85.0,62.0,0.0,0.0,8906.0,325.0,3430.0,6940.0
240903109,UNITED ISD,NEWMAN ELEM.,5,INDEPENDENT,1300 ALTA VISTA,LAREDO,78041.0,8.0,73.0,57.0,37.0,48.0,89.0,6318.0,1731.0,1525.0,3641.0
240903110,UNITED ISD,TRAUTMANN ELEM.,5,INDEPENDENT,810 LINDENWOOD,LAREDO,78045.0,4.0,142.0,120.0,87.0,23.0,0.0,6528.0,2605.0,1185.0,10211.0
240903111,UNITED ISD,SIGIFREDO PEREZ,5,INDEPENDENT,500 SIERRA VISTA DR,LAREDO,78043.0,16.0,69.0,48.0,31.0,7.0,0.0,5869.0,826.0,2109.0,3449.0
240903112,UNITED ISD,FINLEY ELEM.,5,INDEPENDENT,2001 LOWRY,LAREDO,78041.0,11.0,58.0,36.0,21.0,48.0,89.0,6318.0,1731.0,1525.0,3641.0
240903114,UNITED ISD,AMPARO GUTIERRE,5,INDEPENDENT,505 CALLE DEL NORTE,LAREDO,78041.0,6.0,78.0,60.0,41.0,48.0,89.0,6318.0,1731.0,1525.0,3641.0
240903115,UNITED ISD,RUIZ ELEM.,5,INDEPENDENT,1717 AVE LOS PRESIDENTES,LAREDO,78043.0,20.0,131.0,96.0,55.0,7.0,0.0,5869.0,826.0,2109.0,3449.0
240903116,UNITED ISD,MATIAS DE LLANO,5,INDEPENDENT,1415 SHILOH DR,LAREDO,78045.0,1.0,100.0,89.0,68.0,23.0,0.0,6528.0,2605.0,1185.0,10211.0
240903117,UNITED ISD,KAZEN ELEM.,5,INDEPENDENT,9620 ALBANY DR,LAREDO,78041.0,9.0,67.0,57.0,34.0,48.0,89.0,6318.0,1731.0,1525.0,3641.0
240903118,UNITED ISD,JUAREZ-LINCOLN,5,INDEPENDENT,1600 ESPEJO-MOLINA RD,RIO BRAVO,78043.0,21.0,84.0,58.0,30.0,7.0,0.0,5869.0,826.0,2109.0,3449.0
240903119,UNITED ISD,PRADA ELEM.,5,INDEPENDENT,510 SORIA DR,LAREDO,78046.0,24.0,94.0,63.0,33.0,0.0,0.0,8906.0,325.0,3430.0,6940.0
240903120,UNITED ISD,CHARLES BORCHER,5,INDEPENDENT,9551 BACKWOODS TRL,LAREDO,78045.0,8.0,120.0,94.0,66.0,23.0,0.0,6528.0,2605.0,1185.0,10211.0
240903121,UNITED ISD,KENNEDY ZAPATA,5,INDEPENDENT,3809 S ESPEJO-MOLINA RD,LAREDO,78046.0,1.0,58.0,44.0,26.0,0.0,0.0,8906.0,325.0,3430.0,6940.0
240903122,UNITED ISD,COL SANTOS BENA,5,INDEPENDENT,10702 KIRBY DR,LAREDO,78045.0,4.0,146.0,131.0,97.0,23.0,0.0,6528.0,2605.0,1185.0,10211.0
240903123,UNITED ISD,FRANKLIN D. ROO,5,INDEPENDENT,3301 SIERRA VISTA DR,LAREDO,78046.0,11.0,85.0,50.0,27.0,0.0,0.0,8906.0,325.0,3430.0,6940.0
240903124,UNITED ISD,JUDITH ZAFFIRIN,5,INDEPENDENT,5210 SANTA CLAUDIA LN,LAREDO,78046.0,2.0,72.0,54.0,30.0,0.0,0.0,8906.0,325.0,3430.0,6940.0
240903125,UNITED ISD,HENRY CUELLAR E,5,INDEPENDENT,6431 CASA DEL SOL BLVD,LAREDO,78041.0,11.0,104.0,77.0,49.0,48.0,89.0,6318.0,1731.0,1525.0,3641.0
240903126,UNITED ISD,JULIA BIRD JONE,5,INDEPENDENT,4430 MULLER MEMORIAL BLVD,LAREDO,78045.0,12.0,133.0,97.0,54.0,23.0,0.0,6528.0,2605.0,1185.0,10211.0
240903127,UNITED ISD,JOHN W. ARNDT E,5,INDEPENDENT,610 SANTA MARTA BLVD,LAREDO,78046.0,12.0,111.0,73.0,41.0,0.0,0.0,8906.0,325.0,3430.0,6940.0
240903128,UNITED ISD,BONNIE L. GARCI,5,INDEPENDENT,1453 CONCORD HILLS BLVD,LAREDO,78046.0,4.0,107.0,81.0,47.0,0.0,0.0,8906.0,325.0,3430.0,6940.0
240903129,UNITED ISD,RODOLFO C. CENT,5,INDEPENDENT,2710 LA PITA MANGANA RD,LAREDO,78046.0,13.0,122.0,98.0,65.0,0.0,0.0,8906.0,325.0,3430.0,6940.0
240903130,UNITED ISD,DR. MALAKOFF EL,5,INDEPENDENT,2810 HAVANA DR,LAREDO,78045.0,6.0,116.0,90.0,65.0,23.0,0.0,6528.0,2605.0,1185.0,10211.0
240903131,UNITED ISD,BARBARA FASKEN,5,INDEPENDENT,11111 ATLANTA DR,LAREDO,78045.0,9.0,126.0,85.0,53.0,23.0,0.0,6528.0,2605.0,1185.0,10211.0
240903132,UNITED ISD,RADCLIFFE AND S,5,INDEPENDENT,5511 FAIRFIELD,LAREDO,78045.0,10.0,97.0,65.0,40.0,23.0,0.0,6528.0,2605.0,1185.0,10211.0
240903133,UNITED ISD,VETERANS MEMORI,5,INDEPENDENT,5909 ST LUKE BLVD,LAREDO,78046.0,17.0,119.0,88.0,51.0,0.0,0.0,8906.0,325.0,3430.0,6940.0
240903134,UNITED ISD,FREEDOM ELEM.,5,INDEPENDENT,415 EG RANCH RD,LAREDO,78043.0,6.0,89.0,77.0,56.0,7.0,0.0,5869.0,826.0,2109.0,3449.0
240903135,UNITED ISD,SAN ISIDRO ELEM,5,INDEPENDENT,11021 BUCKY HOUDMAN BLVD,LAREDO,78045.0,1.0,84.0,73.0,53.0,23.0,0.0,6528.0,2605.0,1185.0,10211.0
240904102,WEBB CISD,OILTON ELEM.,5,INDEPENDENT,301 DESPAIN ST,OILTON,78371.0,2.0,17.0,8.0,5.0,0.0,0.0,78.0,0.0,0.0,15.0
241901101,BOLING ISD,NEWGULF ELEM.,5,INDEPENDENT,1867 BURNING STONE,BOLING,77420.0,5.0,71.0,40.0,21.0,0.0,0.0,446.0,31.0,0.0,267.0
241902041,EAST BERNARD IS,EAST BERNARD JR,5,INDEPENDENT,723 COLLEGE ST,EAST BERNARD,77435.0,1.0,57.0,42.0,21.0,0.0,0.0,758.0,158.0,119.0,542.0
241903103,EL CAMPO ISD,NORTHSIDE ELEM.,5,INDEPENDENT,2610 MEADOW LN,EL CAMPO,77437.0,24.0,233.0,148.0,95.0,0.0,0.0,3102.0,451.0,218.0,1720.0
241904106,WHARTON ISD,WHARTON ELEM.,5,INDEPENDENT,2030 E BOLING HWY,WHARTON,77488.0,45.0,102.0,50.0,31.0,0.0,0.0,2766.0,380.0,67.0,1213.0
241906101,LOUISE ISD,LOUISE ELEM.,5,INDEPENDENT,408 SECOND ST,LOUISE,77455.0,6.0,36.0,20.0,6.0,0.0,0.0,549.0,52.0,31.0,240.0
242902101,SHAMROCK ISD,SHAMROCK ELEM.,5,INDEPENDENT,100 S ILLINOIS ST,SHAMROCK,79079.0,9.0,18.0,10.0,6.0,0.0,0.0,413.0,34.0,98.0,172.0
242903001,WHEELER ISD,WHEELER SCHOOL,5,INDEPENDENT,1 MUSTANG DR,WHEELER,79096.0,0.0,30.0,19.0,8.0,0.0,0.0,448.0,46.0,41.0,253.0
242905001,KELTON ISD,KELTON SCHOOL,5,INDEPENDENT,16703 FM 2697,WHEELER,79096.0,0.0,7.0,5.0,2.0,0.0,0.0,448.0,46.0,41.0,253.0
242906001,FORT ELLIOTT CI,FORT ELLIOTT SC,5,INDEPENDENT,501 E WILSON,BRISCOE,79011.0,0.0,12.0,11.0,8.0,0.0,0.0,47.0,14.0,0.0,29.0
243901101,BURKBURNETT ISD,OVERTON RAY ELE,5,INDEPENDENT,100 N AVE D,BURKBURNETT,76354.0,45.0,128.0,62.0,37.0,24.0,0.0,2435.0,419.0,125.0,1177.0
243901103,BURKBURNETT ISD,JOHN G. TOWER E,5,INDEPENDENT,5200 HOOPER DR,WICHITA FALLS,76306.0,7.0,33.0,21.0,14.0,0.0,0.0,2673.0,395.0,249.0,1378.0
243902101,ELECTRA ISD,ELECTRA ELEM.,5,INDEPENDENT,601 S BAILEY,ELECTRA,76360.0,5.0,29.0,16.0,8.0,0.0,0.0,1040.0,72.0,28.0,116.0
243903101,IOWA PARK CISD,BRADFORD ELEM.,5,INDEPENDENT,800 S TEXOWA,IOWA PARK,76367.0,11.0,138.0,112.0,70.0,0.0,0.0,2722.0,316.0,20.0,1221.0
243905105,WICHITA FALLS I,BURGESS ELEM.,5,INDEPENDENT,3106 MAURINE ST,WICHITA FALLS,76305.0,13.0,32.0,15.0,8.0,0.0,0.0,948.0,169.0,38.0,406.0
243905107,WICHITA FALLS I,CROCKETT ELEM.,5,INDEPENDENT,3015 AVE I,WICHITA FALLS,76309.0,40.0,47.0,20.0,14.0,0.0,0.0,1951.0,481.0,186.0,1187.0
243905108,WICHITA FALLS I,CUNNINGHAM SCHO,5,INDEPENDENT,4107 PHILLIPS DR,WICHITA FALLS,76308.0,13.0,49.0,32.0,17.0,32.0,12.0,2286.0,928.0,120.0,1461.0
243905109,WICHITA FALLS I,FAIN ELEM.,5,INDEPENDENT,1562 NORMAN ST,WICHITA FALLS,76302.0,12.0,56.0,34.0,17.0,15.0,0.0,1953.0,366.0,53.0,1012.0
243905111,WICHITA FALLS I,FOWLER ELEM.,5,INDEPENDENT,5100 RIDGECREST DR,WICHITA FALLS,76310.0,15.0,96.0,66.0,45.0,0.0,0.0,2606.0,1006.0,102.0,2279.0
243905112,WICHITA FALLS I,FRANKLIN ELEM.,5,INDEPENDENT,2112 SPEEDWAY AVE,WICHITA FALLS,76308.0,37.0,54.0,29.0,13.0,32.0,12.0,2286.0,928.0,120.0,1461.0
243905114,WICHITA FALLS I,HAYNES ELEM.,5,INDEPENDENT,1705 KATHERINE DR,WICHITA FALLS,76306.0,13.0,20.0,12.0,3.0,0.0,0.0,2673.0,395.0,249.0,1378.0
243905118,WICHITA FALLS I,JEFFERSON ELEM.,5,INDEPENDENT,4628 MISTLETOE DR,WICHITA FALLS,76310.0,7.0,64.0,57.0,39.0,0.0,0.0,2606.0,1006.0,102.0,2279.0
243905119,WICHITA FALLS I,LAMAR ELEM.,5,INDEPENDENT,2206 LUCAS AVE,WICHITA FALLS,76303.0,14.0,35.0,18.0,9.0,,,,,,
243905121,WICHITA FALLS I,MILAM ELEM.,5,INDEPENDENT,2901 BOREN AVE,WICHITA FALLS,76308.0,11.0,64.0,38.0,16.0,32.0,12.0,2286.0,928.0,120.0,1461.0
243905123,WICHITA FALLS I,SHEPPARD AFB EL,5,INDEPENDENT,301 ANDERSON DR,WICHITA FALLS,76311.0,0.0,33.0,25.0,18.0,0.0,0.0,156.0,132.0,0.0,456.0
243905125,WICHITA FALLS I,BOOKER T. WASHI,5,INDEPENDENT,1300 HARDING ST,WICHITA FALLS,76303.0,3.0,34.0,19.0,9.0,,,,,,
243905126,WICHITA FALLS I,WEST FOUNDATION,5,INDEPENDENT,5220 LK WELLINGTON PKWY,WICHITA FALLS,76310.0,6.0,58.0,39.0,30.0,0.0,0.0,2606.0,1006.0,102.0,2279.0
243905128,WICHITA FALLS I,SCOTLAND PARK E,5,INDEPENDENT,1415 N 5TH ST,WICHITA FALLS,76306.0,13.0,46.0,14.0,6.0,0.0,0.0,2673.0,395.0,249.0,1378.0
243905129,WICHITA FALLS I,SOUTHERN HILLS,5,INDEPENDENT,3920 ARMORY RD,WICHITA FALLS,76302.0,15.0,59.0,35.0,26.0,15.0,0.0,1953.0,366.0,53.0,1012.0
243905131,WICHITA FALLS I,ZUNDELOWITZ ELE,5,INDEPENDENT,1706 POLK,WICHITA FALLS,76309.0,19.0,80.0,39.0,21.0,0.0,0.0,1951.0,481.0,186.0,1187.0
243906101,CITY VIEW ISD,CITY VIEW ELEM.,5,INDEPENDENT,1023 CITY VIEW DR,WICHITA FALLS,76306.0,20.0,61.0,33.0,14.0,0.0,0.0,2673.0,395.0,249.0,1378.0
244901001,HARROLD ISD,HARROLD SCHOOL,5,INDEPENDENT,18106 STEWART ST,HARROLD,76364.0,1.0,8.0,3.0,1.0,0.0,0.0,33.0,11.0,0.0,6.0
244903104,VERNON ISD,SHIVE ELEM.,5,INDEPENDENT,3130 BACON ST,VERNON,76384.0,43.0,114.0,48.0,22.0,0.0,0.0,1928.0,257.0,63.0,930.0
244905001,NORTHSIDE ISD,NORTHSIDE SCHOO,5,INDEPENDENT,18040 HWY 283 N,VERNON,76384.0,4.0,16.0,6.0,3.0,0.0,0.0,1928.0,257.0,63.0,930.0
245901101,LASARA ISD,LASARA ELEM.,5,INDEPENDENT,607 E SIXTH ST,LASARA,78561.0,11.0,21.0,6.0,4.0,0.0,0.0,107.0,0.0,50.0,70.0
245902106,LYFORD CISD,LYFORD ELEM.,5,INDEPENDENT,452 HIGH SCHOOL CIR,LYFORD,78569.0,11.0,119.0,90.0,55.0,0.0,0.0,719.0,92.0,113.0,301.0
245903102,RAYMONDVILLE IS,PITTMAN ELEM.,5,INDEPENDENT,258 E HARRIS,RAYMONDVILLE,78580.0,2.0,84.0,57.0,39.0,0.0,0.0,2780.0,134.0,538.0,852.0
245903105,RAYMONDVILLE IS,SMITH ELEM.,5,INDEPENDENT,700 NTH 1ST ST,RAYMONDVILLE,78580.0,22.0,31.0,14.0,6.0,0.0,0.0,2780.0,134.0,538.0,852.0
245904101,SAN PERLITA ISD,SAN PERLITA ELE,5,INDEPENDENT,E HWY 186 1MI N F M 2209,SAN PERLITA,78590.0,0.0,22.0,19.0,12.0,0.0,0.0,61.0,0.0,24.0,6.0
246801001,MERIDIAN WORLD,MERIDIAN WORLD,5,CHARTER,2555 N IH-35,ROUND ROCK,78664.0,8.0,139.0,110.0,78.0,14.0,0.0,7332.0,3104.0,478.0,7298.0
246802001,GOODWATER MONTE,GOODWATER MONTE,5,CHARTER,710 STADIUM DR,GEORGETOWN,78626.0,9.0,13.0,8.0,1.0,0.0,1.0,4664.0,1452.0,103.0,3874.0
246902101,FLORENCE ISD,FLORENCE ELEM.,5,INDEPENDENT,304 COLLEGE AVE,FLORENCE,76527.0,24.0,51.0,31.0,22.0,0.0,0.0,665.0,62.0,19.0,587.0
246904101,GEORGETOWN ISD,ANNIE PURL ELEM,5,INDEPENDENT,1953 MAPLE ST,GEORGETOWN,78626.0,41.0,65.0,24.0,11.0,0.0,1.0,4664.0,1452.0,103.0,3874.0
246904102,GEORGETOWN ISD,CARVER ELEM.,5,INDEPENDENT,4901 SCENIC LAKE DR,GEORGETOWN,78626.0,34.0,118.0,63.0,29.0,0.0,1.0,4664.0,1452.0,103.0,3874.0
246904103,GEORGETOWN ISD,FROST ELEM.,5,INDEPENDENT,711 LAKEWAY DR,GEORGETOWN,78628.0,19.0,35.0,18.0,14.0,91.0,0.0,4046.0,2391.0,39.0,3356.0
246904104,GEORGETOWN ISD,PAT COOPER ELEM,5,INDEPENDENT,1921 NE INNER LOOP,GEORGETOWN,78626.0,23.0,69.0,34.0,19.0,0.0,1.0,4664.0,1452.0,103.0,3874.0
246904105,GEORGETOWN ISD,DELL PICKETT EL,5,INDEPENDENT,1100 THOUSAND OAKS BLVD,GEORGETOWN,78628.0,17.0,34.0,22.0,10.0,91.0,0.0,4046.0,2391.0,39.0,3356.0
246904106,GEORGETOWN ISD,RAYE MCCOY ELEM,5,INDEPENDENT,401 BELLAIRE DR,GEORGETOWN,78628.0,19.0,87.0,64.0,39.0,91.0,0.0,4046.0,2391.0,39.0,3356.0
246904107,GEORGETOWN ISD,VILLAGE ELEM.,5,INDEPENDENT,400 VILLAGE COMMONS,GEORGETOWN,78633.0,2.0,71.0,55.0,36.0,86.0,0.0,3113.0,3349.0,13.0,1783.0
246904109,GEORGETOWN ISD,JO ANN FORD ELE,5,INDEPENDENT,210 WOODLAKE DR,GEORGETOWN,78633.0,8.0,100.0,74.0,48.0,86.0,0.0,3113.0,3349.0,13.0,1783.0
246904110,GEORGETOWN ISD,JAMES E. MITCHE,5,INDEPENDENT,1601 ROCKRIDE LN,GEORGETOWN,78626.0,50.0,93.0,43.0,26.0,0.0,1.0,4664.0,1452.0,103.0,3874.0
246905001,GRANGER ISD,GRANGER SCHOOL,5,INDEPENDENT,300 N COLORADO ST,GRANGER,76530.0,4.0,34.0,22.0,14.0,0.0,0.0,638.0,39.0,8.0,249.0
246906101,HUTTO ISD,HUTTO ELEM.,5,INDEPENDENT,100 MAGER LN,HUTTO,78634.0,9.0,56.0,38.0,23.0,26.0,14.0,3839.0,1273.0,210.0,3791.0
246906103,HUTTO ISD,COTTONWOOD CREE,5,INDEPENDENT,3160 LIMMER LOOP,HUTTO,78634.0,17.0,97.0,66.0,48.0,26.0,14.0,3839.0,1273.0,210.0,3791.0
246906104,HUTTO ISD,RAY ELEM.,5,INDEPENDENT,225 SWINDOLL LN,HUTTO,78634.0,25.0,120.0,71.0,48.0,26.0,14.0,3839.0,1273.0,210.0,3791.0
246906106,HUTTO ISD,VETERANS HILL E,5,INDEPENDENT,555 LIMMER LOOP,ROUND ROCK,78665.0,18.0,100.0,68.0,51.0,78.0,0.0,4190.0,3315.0,393.0,8132.0
246906107,HUTTO ISD,HOWARD NORMAN E,5,INDEPENDENT,101 LLANO RIVER TRAIL,HUTTO,78634.0,24.0,97.0,38.0,20.0,26.0,14.0,3839.0,1273.0,210.0,3791.0
246906121,HUTTO ISD,NADINE JOHNSON,5,INDEPENDENT,480 CARL STERN BLVD,HUTTO,78634.0,10.0,59.0,35.0,18.0,26.0,14.0,3839.0,1273.0,210.0,3791.0
246907201,JARRELL ISD,JARRELL INTERME,5,,,,,27.0,124.0,79.0,53.0,,,,,,
246908102,LIBERTY HILL IS,LIBERTY HILL IN,5,INDEPENDENT,101 LOOP 332,LIBERTY HILL,78642.0,45.0,337.0,234.0,131.0,11.0,0.0,1612.0,428.0,30.0,1773.0
246909101,ROUND ROCK ISD,CLAUDE BERKMAN,5,INDEPENDENT,400 W ANDERSON AVE,ROUND ROCK,78664.0,12.0,66.0,42.0,22.0,14.0,0.0,7332.0,3104.0,478.0,7298.0
246909105,ROUND ROCK ISD,SPICEWOOD ELEM.,5,INDEPENDENT,11601 OLSON DR,AUSTIN,78750.0,8.0,141.0,131.0,112.0,127.0,19.0,2411.0,3767.0,184.0,3642.0
246909106,ROUND ROCK ISD,XENIA VOIGT ELE,5,INDEPENDENT,1201 CUSHING DR,ROUND ROCK,78664.0,22.0,46.0,23.0,14.0,14.0,0.0,7332.0,3104.0,478.0,7298.0
246909107,ROUND ROCK ISD,DEEPWOOD ELEM.,5,INDEPENDENT,705 ST WILLIAMS DR,ROUND ROCK,78681.0,11.0,49.0,36.0,20.0,61.0,0.0,3858.0,4644.0,289.0,10429.0
246909108,ROUND ROCK ISD,FOREST NORTH EL,5,INDEPENDENT,13414 BROADMEADE AVE,AUSTIN,78729.0,22.0,33.0,14.0,5.0,26.0,0.0,2547.0,2624.0,17.0,1976.0
246909109,ROUND ROCK ISD,ANDERSON MILL E,5,INDEPENDENT,10610 SALT MILL HOLLOW,AUSTIN,78750.0,24.0,67.0,44.0,29.0,127.0,19.0,2411.0,3767.0,184.0,3642.0
246909110,ROUND ROCK ISD,KATHY CARAWAY E,5,INDEPENDENT,11104 OAK VIEW DR,AUSTIN,78759.0,7.0,123.0,117.0,100.0,54.0,0.0,2582.0,6529.0,46.0,3862.0
246909111,ROUND ROCK ISD,VIC ROBERTSON E,5,INDEPENDENT,1415 BAYLAND ST,ROUND ROCK,78664.0,14.0,47.0,25.0,14.0,14.0,0.0,7332.0,3104.0,478.0,7298.0
246909113,ROUND ROCK ISD,PURPLE SAGE ELE,5,INDEPENDENT,11801 TANGLEBRIAR TRL,AUSTIN,78750.0,6.0,52.0,46.0,37.0,127.0,19.0,2411.0,3767.0,184.0,3642.0
246909114,ROUND ROCK ISD,BRUSHY CREEK EL,5,INDEPENDENT,3800 STONEBRIDGE,ROUND ROCK,78681.0,19.0,105.0,90.0,63.0,61.0,0.0,3858.0,4644.0,289.0,10429.0
246909115,ROUND ROCK ISD,WELLS BRANCH EL,5,INDEPENDENT,14650 MERRILTOWN DR,AUSTIN,78728.0,15.0,52.0,39.0,25.0,0.0,0.0,3053.0,1376.0,59.0,1228.0
246909116,ROUND ROCK ISD,LAUREL MOUNTAIN,5,INDEPENDENT,10111 DK RANCH RD,AUSTIN,78759.0,1.0,136.0,126.0,114.0,54.0,0.0,2582.0,6529.0,46.0,3862.0
246909117,ROUND ROCK ISD,POND SPRINGS EL,5,INDEPENDENT,7825 ELK HORN MTN TRL,AUSTIN,78729.0,13.0,83.0,62.0,39.0,26.0,0.0,2547.0,2624.0,17.0,1976.0
246909118,ROUND ROCK ISD,BLUEBONNET ELEM,5,INDEPENDENT,1010 CHISHOLM VLY DR,ROUND ROCK,78681.0,7.0,57.0,28.0,16.0,61.0,0.0,3858.0,4644.0,289.0,10429.0
246909119,ROUND ROCK ISD,DOUBLE FILE TRA,5,INDEPENDENT,2400 CHANDLER CREEK BLVD,ROUND ROCK,78664.0,10.0,79.0,64.0,39.0,14.0,0.0,7332.0,3104.0,478.0,7298.0
246909120,ROUND ROCK ISD,LIVE OAK ELEM.,5,INDEPENDENT,8607 ANDERSON MILL RD,AUSTIN,78729.0,20.0,76.0,51.0,34.0,26.0,0.0,2547.0,2624.0,17.0,1976.0
246909121,ROUND ROCK ISD,GATTIS ELEM.,5,INDEPENDENT,2920 ROUND ROCK RANCH RD,ROUND ROCK,78664.0,22.0,97.0,71.0,38.0,14.0,0.0,7332.0,3104.0,478.0,7298.0
246909122,ROUND ROCK ISD,OLD TOWN ELEM.,5,INDEPENDENT,2200 CHAPARRAL DR,ROUND ROCK,78681.0,17.0,106.0,79.0,51.0,61.0,0.0,3858.0,4644.0,289.0,10429.0
246909123,ROUND ROCK ISD,FERN BLUFF ELEM,5,INDEPENDENT,17815 PARK VLY,ROUND ROCK,78681.0,4.0,107.0,95.0,76.0,61.0,0.0,3858.0,4644.0,289.0,10429.0
246909124,ROUND ROCK ISD,JOLLYVILLE ELEM,5,INDEPENDENT,6720 CORPUS CHRISTI DR,AUSTIN,78729.0,10.0,56.0,32.0,21.0,26.0,0.0,2547.0,2624.0,17.0,1976.0
246909125,ROUND ROCK ISD,CANYON CREEK EL,5,INDEPENDENT,10210 EMBER GLEN DR,AUSTIN,78726.0,2.0,81.0,79.0,72.0,40.0,0.0,724.0,1895.0,0.0,2442.0
246909126,ROUND ROCK ISD,FOREST CREEK EL,5,INDEPENDENT,3805 FOREST CREEK DR,ROUND ROCK,78664.0,7.0,138.0,107.0,87.0,14.0,0.0,7332.0,3104.0,478.0,7298.0
246909127,ROUND ROCK ISD,CALDWELL HEIGHT,5,INDEPENDENT,4010 EAGLES NEST,ROUND ROCK,78664.0,21.0,97.0,76.0,49.0,14.0,0.0,7332.0,3104.0,478.0,7298.0
246909128,ROUND ROCK ISD,GREAT OAKS ELEM,5,INDEPENDENT,16455 GREAT OAKS DR,ROUND ROCK,78681.0,13.0,119.0,96.0,65.0,61.0,0.0,3858.0,4644.0,289.0,10429.0
246909129,ROUND ROCK ISD,JOE LEE JOHNSON,5,INDEPENDENT,2800 SAULS DR,AUSTIN,78728.0,36.0,69.0,38.0,22.0,0.0,0.0,3053.0,1376.0,59.0,1228.0
246909130,ROUND ROCK ISD,BLACKLAND PRAIR,5,INDEPENDENT,2105 VIA SONOMA TRL,ROUND ROCK,78664.0,6.0,133.0,113.0,93.0,14.0,0.0,7332.0,3104.0,478.0,7298.0
246909131,ROUND ROCK ISD,TERAVISTA ELEM.,5,INDEPENDENT,4419 TERAVISTA CLUB DR,ROUND ROCK,78665.0,4.0,116.0,100.0,79.0,78.0,0.0,4190.0,3315.0,393.0,8132.0
246909132,ROUND ROCK ISD,CACTUS RANCH EL,5,INDEPENDENT,2901 GOLDENOAK CIR,ROUND ROCK,78681.0,3.0,216.0,206.0,181.0,61.0,0.0,3858.0,4644.0,289.0,10429.0
246909134,ROUND ROCK ISD,PATSY SOMMER EL,5,INDEPENDENT,16200 AVERY RANCH BLVD,AUSTIN,78717.0,11.0,223.0,202.0,177.0,53.0,0.0,1552.0,3106.0,35.0,4771.0
246909135,ROUND ROCK ISD,CHANDLER OAKS E,5,INDEPENDENT,3800 STONE OAK DR,ROUND ROCK,78681.0,4.0,86.0,73.0,55.0,61.0,0.0,3858.0,4644.0,289.0,10429.0
246909136,ROUND ROCK ISD,NEYSA CALLISON,5,INDEPENDENT,1750 THOMPSON TRL,ROUND ROCK,78664.0,26.0,85.0,55.0,29.0,14.0,0.0,7332.0,3104.0,478.0,7298.0
246909137,ROUND ROCK ISD,UNION HILL ELEM,5,INDEPENDENT,1511 GULF WAY,ROUND ROCK,78664.0,9.0,97.0,71.0,49.0,14.0,0.0,7332.0,3104.0,478.0,7298.0
