CAMPUS,DNAME,CNAME,GRADE,m_all_unsatgl_nm,m_sexm_unsatgl_nm,m_sexf_unsatgl_nm,m_ethh_unsatgl_nm,m_ethi_unsatgl_nm,m_etha_unsatgl_nm,m_ethb_unsatgl_nm,m_ethp_unsatgl_nm,m_ethw_unsatgl_nm,m_ecoy_unsatgl_nm,m_econ_unsatgl_nm,m_eco1_unsatgl_nm,m_eco2_unsatgl_nm,m_eco9_unsatgl_nm,m_ti19_unsatgl_nm,m_migy_unsatgl_nm,m_mign_unsatgl_nm,m_spey_unsatgl_nm,m_spen_unsatgl_nm,m_gify_unsatgl_nm,m_gifn_unsatgl_nm,m_atry_unsatgl_nm,m_atrn_unsatgl_nm,m_all_approgl_nm,m_sexm_approgl_nm,m_sexf_approgl_nm,m_ethh_approgl_nm,m_ethi_approgl_nm,m_etha_approgl_nm,m_ethb_approgl_nm,m_ethp_approgl_nm,m_ethw_approgl_nm,m_ecoy_approgl_nm,m_econ_approgl_nm,m_eco1_approgl_nm,m_eco2_approgl_nm,m_eco9_approgl_nm,m_ti19_approgl_nm,m_migy_approgl_nm,m_mign_approgl_nm,m_spey_approgl_nm,m_spen_approgl_nm,m_gify_approgl_nm,m_gifn_approgl_nm,m_atry_approgl_nm,m_atrn_approgl_nm,m_all_meetsgl_nm,m_sexm_meetsgl_nm,m_sexf_meetsgl_nm,m_ethh_meetsgl_nm,m_ethi_meetsgl_nm,m_etha_meetsgl_nm,m_ethb_meetsgl_nm,m_ethp_meetsgl_nm,m_ethw_meetsgl_nm,m_ecoy_meetsgl_nm,m_econ_meetsgl_nm,m_eco1_meetsgl_nm,m_eco2_meetsgl_nm,m_eco9_meetsgl_nm,m_ti19_meetsgl_nm,m_migy_meetsgl_nm,m_mign_meetsgl_nm,m_spey_meetsgl_nm,m_spen_meetsgl_nm,m_gify_meetsgl_nm,m_gifn_meetsgl_nm,m_atry_meetsgl_nm,m_atrn_meetsgl_nm,m_all_mastrgl_nm,m_sexm_mastrgl_nm,m_sexf_mastrgl_nm,m_ethh_mastrgl_nm,m_ethi_mastrgl_nm,m_etha_mastrgl_nm,m_ethb_mastrgl_nm,m_ethp_mastrgl_nm,m_ethw_mastrgl_nm,m_ecoy_mastrgl_nm,m_econ_mastrgl_nm,m_eco1_mastrgl_nm,m_eco2_mastrgl_nm,m_eco9_mastrgl_nm,m_ti19_mastrgl_nm,m_migy_mastrgl_nm,m_mign_mastrgl_nm,m_spey_mastrgl_nm,m_spen_mastrgl_nm,m_gify_mastrgl_nm,m_gifn_mastrgl_nm,m_atry_mastrgl_nm,m_atrn_mastrgl_nm,School Number,School Site Street Address,School Site City,School Site Zip,District Type
220902118,BIRDVILLE ISD,NORTH RIDGE ELE,3,4.0,2.0,2.0,2.0,,,,,1.0,4.0,0.0,4.0,,,,,4.0,1.0,3.0,0.0,4.0,4.0,0.0,83.0,50.0,33.0,16.0,,,,,58.0,30.0,53.0,28.0,,,,,83.0,6.0,77.0,12.0,71.0,25.0,58.0,58.0,36.0,22.0,8.0,,,,,42.0,14.0,44.0,13.0,,,,,58.0,5.0,53.0,12.0,46.0,11.0,47.0,30.0,19.0,11.0,4.0,,,,,22.0,5.0,25.0,4.0,,,,,30.0,3.0,27.0,11.0,19.0,1.0,29.0,'220902118,7331 HOLIDAY LN,NORTH RICHLAND HILLS,76180-2818,INDEPENDENT
220902119,BIRDVILLE ISD,JOHN D. SPICER,3,15.0,8.0,7.0,5.0,,1.0,5.0,,4.0,12.0,3.0,12.0,,,,,15.0,3.0,12.0,,15.0,1.0,14.0,47.0,21.0,26.0,11.0,,6.0,13.0,,15.0,31.0,16.0,30.0,,,,,47.0,2.0,45.0,,43.0,10.0,37.0,25.0,10.0,15.0,5.0,,4.0,4.0,,11.0,15.0,10.0,15.0,,,,,25.0,1.0,24.0,,22.0,5.0,20.0,8.0,5.0,3.0,1.0,,1.0,0.0,,5.0,4.0,4.0,4.0,,,,,8.0,1.0,7.0,,7.0,2.0,6.0,'220902119,4300 ESTES PARK RD,HALTOM CITY,76137-2106,INDEPENDENT
220902120,BIRDVILLE ISD,GREEN VALLEY EL,3,3.0,0.0,3.0,1.0,,,,,2.0,0.0,3.0,0.0,,,,,3.0,1.0,2.0,0.0,3.0,1.0,2.0,63.0,31.0,32.0,9.0,,,,,46.0,8.0,55.0,6.0,,,,,63.0,7.0,56.0,15.0,48.0,7.0,56.0,51.0,24.0,27.0,7.0,,,,,36.0,5.0,46.0,3.0,,,,,51.0,2.0,49.0,15.0,36.0,4.0,47.0,32.0,16.0,16.0,4.0,,,,,25.0,2.0,30.0,0.0,,,,,32.0,0.0,32.0,13.0,19.0,2.0,30.0,'220902120,7900 SMITHFIELD RD,NORTH RICHLAND HILLS,76180-1804,INDEPENDENT
220902121,BIRDVILLE ISD,WALKER CREEK EL,3,18.0,14.0,4.0,4.0,,0.0,,,13.0,6.0,12.0,6.0,,,,,18.0,6.0,12.0,0.0,18.0,5.0,13.0,79.0,39.0,40.0,8.0,,6.0,,,54.0,21.0,58.0,17.0,,,,,79.0,6.0,73.0,11.0,68.0,9.0,70.0,46.0,25.0,21.0,5.0,,5.0,,,29.0,10.0,36.0,8.0,,,,,46.0,2.0,44.0,11.0,35.0,7.0,39.0,25.0,12.0,13.0,4.0,,4.0,,,13.0,8.0,17.0,6.0,,,,,25.0,0.0,25.0,8.0,17.0,3.0,22.0,'220902121,8780 BRIDGE ST,NORTH RICHLAND HILLS,76180,INDEPENDENT
220904101,EVERMAN ISD,BISHOP ELEM.,3,19.0,9.0,10.0,7.0,,,10.0,,,17.0,2.0,16.0,,,,,19.0,,17.0,,19.0,12.0,7.0,74.0,35.0,39.0,41.0,,,24.0,,,61.0,12.0,56.0,,,,,74.0,,72.0,,70.0,46.0,28.0,43.0,24.0,19.0,21.0,,,15.0,,,34.0,8.0,33.0,,,,,43.0,,43.0,,40.0,22.0,21.0,15.0,7.0,8.0,6.0,,,6.0,,,9.0,5.0,9.0,,,,,15.0,,15.0,,14.0,5.0,10.0,'220904101,501 VAUGHN ST,EVERMAN,76140-3891,INDEPENDENT
220904102,EVERMAN ISD,E. RAY ELEM.,3,15.0,8.0,7.0,5.0,,,9.0,,,15.0,0.0,15.0,,,,,15.0,,12.0,,15.0,15.0,0.0,55.0,22.0,33.0,34.0,,,15.0,,,49.0,6.0,47.0,,,,,55.0,,55.0,,51.0,39.0,16.0,30.0,14.0,16.0,19.0,,,8.0,,,25.0,5.0,24.0,,,,,30.0,,30.0,,26.0,21.0,9.0,10.0,6.0,4.0,6.0,,,1.0,,,8.0,2.0,8.0,,,,,10.0,,10.0,,6.0,8.0,2.0,'220904102,7309 SHERIDAN RD,FORT WORTH,76134-5497,INDEPENDENT
220904103,EVERMAN ISD,SOUDER ELEM.,3,29.0,17.0,12.0,13.0,,,14.0,,,25.0,4.0,23.0,2.0,,,,29.0,6.0,23.0,,29.0,27.0,2.0,60.0,31.0,29.0,46.0,,,10.0,,,54.0,6.0,46.0,8.0,,,,60.0,0.0,60.0,,58.0,54.0,6.0,31.0,11.0,20.0,25.0,,,4.0,,,26.0,5.0,21.0,5.0,,,,31.0,0.0,31.0,,30.0,26.0,5.0,14.0,4.0,10.0,10.0,,,2.0,,,13.0,1.0,11.0,2.0,,,,14.0,0.0,14.0,,13.0,11.0,3.0,'220904103,201 FOREST HILL DR,EVERMAN,76140-3599,INDEPENDENT
220904104,EVERMAN ISD,HOMMEL ELEM.,3,19.0,10.0,9.0,12.0,,,6.0,,,17.0,2.0,17.0,,,,,19.0,7.0,12.0,,19.0,16.0,,48.0,26.0,22.0,34.0,,,10.0,,,45.0,3.0,41.0,,,,,47.0,3.0,45.0,,44.0,47.0,,34.0,19.0,15.0,24.0,,,6.0,,,31.0,3.0,28.0,,,,,34.0,1.0,33.0,,31.0,33.0,,19.0,11.0,8.0,14.0,,,3.0,,,17.0,2.0,14.0,,,,,19.0,1.0,18.0,,16.0,19.0,,'220904104,308 W ENON AVE,EVERMAN,76140-3894,INDEPENDENT
220904106,EVERMAN ISD,JOHN AND POLLY,3,46.0,26.0,20.0,10.0,,,35.0,,,43.0,3.0,43.0,,,,,46.0,8.0,38.0,,46.0,40.0,6.0,38.0,19.0,19.0,14.0,,,21.0,,,36.0,2.0,34.0,,,,,38.0,2.0,36.0,,37.0,25.0,13.0,16.0,8.0,8.0,8.0,,,6.0,,,16.0,0.0,15.0,,,,,16.0,0.0,16.0,,15.0,9.0,7.0,5.0,2.0,3.0,2.0,,,1.0,,,5.0,0.0,5.0,,,,,5.0,0.0,5.0,,4.0,3.0,2.0,'220904106,2200 MCPHERSON RD,EVERMAN,76140,INDEPENDENT
220905063,FORT WORTH ISD,COMO MONTESSORI,3,10.0,7.0,3.0,5.0,,,5.0,,,7.0,3.0,3.0,,4.0,,,10.0,,9.0,1.0,9.0,4.0,6.0,20.0,13.0,7.0,9.0,,,6.0,,,12.0,8.0,8.0,,4.0,,,20.0,,17.0,8.0,12.0,5.0,15.0,9.0,4.0,5.0,3.0,,,3.0,,,3.0,6.0,2.0,,1.0,,,9.0,,9.0,4.0,5.0,1.0,8.0,4.0,1.0,3.0,1.0,,,2.0,,,1.0,3.0,0.0,,1.0,,,4.0,,4.0,2.0,2.0,1.0,3.0,'220905063,4001 LITTLEPAGE ST,FORT WORTH,76107-6930,INDEPENDENT
220905101,FORT WORTH ISD,ALICE CARLSON A,3,14.0,6.0,8.0,4.0,,,3.0,,7.0,7.0,7.0,4.0,,3.0,,,14.0,7.0,7.0,0.0,14.0,,12.0,48.0,25.0,23.0,12.0,,,3.0,,30.0,8.0,40.0,5.0,,2.0,,,48.0,1.0,47.0,15.0,33.0,,46.0,32.0,16.0,16.0,8.0,,,1.0,,21.0,5.0,27.0,3.0,,1.0,,,32.0,1.0,31.0,13.0,19.0,,30.0,15.0,9.0,6.0,5.0,,,0.0,,10.0,3.0,12.0,1.0,,1.0,,,15.0,0.0,15.0,9.0,6.0,,14.0,'220905101,3320 W CANTEY ST,FORT WORTH,76109-3091,INDEPENDENT
220905103,FORT WORTH ISD,BENBROOK ELEM.,3,22.0,12.0,10.0,5.0,,,3.0,,12.0,14.0,8.0,10.0,,4.0,,,22.0,5.0,17.0,0.0,22.0,2.0,20.0,72.0,45.0,27.0,25.0,,,2.0,,41.0,40.0,32.0,21.0,,19.0,,,72.0,6.0,66.0,8.0,64.0,10.0,62.0,38.0,26.0,12.0,13.0,,,0.0,,24.0,19.0,19.0,10.0,,9.0,,,38.0,1.0,37.0,8.0,30.0,4.0,34.0,16.0,11.0,5.0,5.0,,,0.0,,11.0,8.0,8.0,4.0,,4.0,,,16.0,0.0,16.0,5.0,11.0,2.0,14.0,'220905103,800 MERCEDES ST,FORT WORTH,76126-2594,INDEPENDENT
220905104,FORT WORTH ISD,BOULEVARD HEIGH,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'220905104,5100 EL CAMPO,FORT WORTH,76107-2994,INDEPENDENT
220905105,FORT WORTH ISD,WEST HANDLEY EL,3,27.0,18.0,9.0,21.0,,,4.0,,,23.0,3.0,15.0,,8.0,,,26.0,,24.0,0.0,26.0,19.0,8.0,39.0,17.0,22.0,33.0,,,4.0,,,36.0,3.0,20.0,,16.0,,,39.0,,37.0,12.0,27.0,32.0,7.0,19.0,9.0,10.0,17.0,,,1.0,,,16.0,3.0,8.0,,8.0,,,19.0,,19.0,10.0,9.0,16.0,3.0,6.0,3.0,3.0,5.0,,,0.0,,,4.0,2.0,3.0,,1.0,,,6.0,,6.0,4.0,2.0,5.0,1.0,'220905105,2749 PUTNAM,FORT WORTH,76112-3091,INDEPENDENT
220905107,FORT WORTH ISD,BURTON HILL ELE,3,14.0,5.0,9.0,7.0,,,1.0,,6.0,12.0,2.0,8.0,,4.0,,,14.0,1.0,13.0,0.0,14.0,3.0,11.0,64.0,29.0,35.0,38.0,,,4.0,,20.0,38.0,26.0,16.0,,21.0,,,64.0,5.0,59.0,14.0,50.0,14.0,50.0,41.0,17.0,24.0,24.0,,,1.0,,15.0,20.0,21.0,7.0,,12.0,,,41.0,1.0,40.0,14.0,27.0,8.0,33.0,22.0,9.0,13.0,15.0,,,0.0,,7.0,6.0,16.0,2.0,,4.0,,,22.0,1.0,21.0,11.0,11.0,5.0,17.0,'220905107,519 BURTON HILL RD,FORT WORTH,76107-4242,INDEPENDENT
220905110,FORT WORTH ISD,CARROLL PEAK EL,3,38.0,21.0,17.0,18.0,,,19.0,,,36.0,,29.0,,7.0,,,38.0,,35.0,1.0,37.0,15.0,23.0,41.0,25.0,16.0,26.0,,,11.0,,,40.0,,22.0,,18.0,,,41.0,,41.0,10.0,31.0,26.0,15.0,25.0,15.0,10.0,20.0,,,4.0,,,24.0,,13.0,,11.0,,,25.0,,25.0,8.0,17.0,19.0,6.0,10.0,4.0,6.0,9.0,,,1.0,,,10.0,,4.0,,6.0,,,10.0,,10.0,4.0,6.0,7.0,3.0,'220905110,1201 E JEFFERSON AVE,FORT WORTH,76104-5775,INDEPENDENT
220905111,FORT WORTH ISD,CARTER PARK ELE,3,54.0,23.0,31.0,43.0,,,9.0,,,51.0,,36.0,,15.0,,,54.0,6.0,48.0,2.0,52.0,40.0,14.0,30.0,16.0,14.0,28.0,,,1.0,,,29.0,,19.0,,10.0,,,30.0,0.0,30.0,7.0,23.0,22.0,8.0,6.0,5.0,1.0,6.0,,,0.0,,,6.0,,4.0,,2.0,,,6.0,0.0,6.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,,,0.0,,,2.0,,1.0,,1.0,,,2.0,0.0,2.0,1.0,1.0,1.0,1.0,'220905111,1204 E BROADUS AVE,FORT WORTH,76115-2823,INDEPENDENT
220905114,FORT WORTH ISD,MANUEL JARA ELE,3,43.0,24.0,19.0,43.0,,,,,,41.0,2.0,23.0,,18.0,,,43.0,5.0,38.0,0.0,43.0,25.0,18.0,80.0,39.0,41.0,78.0,,,,,,76.0,4.0,42.0,,34.0,,,80.0,5.0,75.0,13.0,67.0,51.0,29.0,39.0,19.0,20.0,37.0,,,,,,35.0,4.0,20.0,,15.0,,,39.0,0.0,39.0,11.0,28.0,22.0,17.0,15.0,7.0,8.0,14.0,,,,,,14.0,1.0,7.0,,7.0,,,15.0,0.0,15.0,6.0,9.0,9.0,6.0,'220905114,2100 LINCOLN AVE,FORT WORTH,76164-8036,INDEPENDENT
220905115,FORT WORTH ISD,GEORGE CLARKE E,3,27.0,14.0,13.0,22.0,,,,,3.0,26.0,1.0,11.0,,15.0,,,27.0,8.0,19.0,1.0,26.0,6.0,21.0,33.0,17.0,16.0,30.0,,,,,2.0,29.0,4.0,19.0,,10.0,,,33.0,2.0,31.0,5.0,28.0,19.0,14.0,15.0,8.0,7.0,14.0,,,,,0.0,14.0,1.0,9.0,,5.0,,,15.0,0.0,15.0,5.0,10.0,9.0,6.0,5.0,2.0,3.0,5.0,,,,,0.0,5.0,0.0,3.0,,2.0,,,5.0,0.0,5.0,3.0,2.0,4.0,1.0,'220905115,3300 S HENDERSON ST,FORT WORTH,76110-6799,INDEPENDENT
220905116,FORT WORTH ISD,LILY B. CLAYTON,3,11.0,6.0,5.0,7.0,,,,,3.0,7.0,4.0,5.0,,2.0,,,11.0,,10.0,0.0,11.0,6.0,5.0,71.0,32.0,39.0,22.0,,,,,44.0,22.0,49.0,12.0,,10.0,,,71.0,,69.0,25.0,46.0,9.0,62.0,49.0,23.0,26.0,10.0,,,,,37.0,9.0,40.0,4.0,,5.0,,,49.0,,47.0,23.0,26.0,1.0,48.0,22.0,12.0,10.0,1.0,,,,,19.0,3.0,19.0,0.0,,3.0,,,22.0,,22.0,14.0,8.0,0.0,22.0,'220905116,2000 PARK PL AVE,FORT WORTH,76110-1299,INDEPENDENT
220905117,FORT WORTH ISD,COMO ELEM.,3,23.0,15.0,8.0,13.0,,,8.0,,,23.0,,14.0,,9.0,,,23.0,2.0,21.0,1.0,22.0,11.0,12.0,39.0,24.0,15.0,14.0,,,21.0,,,38.0,,27.0,,11.0,,,39.0,4.0,35.0,11.0,28.0,11.0,28.0,15.0,9.0,6.0,7.0,,,7.0,,,14.0,,11.0,,3.0,,,15.0,1.0,14.0,8.0,7.0,5.0,10.0,5.0,3.0,2.0,2.0,,,2.0,,,4.0,,4.0,,0.0,,,5.0,1.0,4.0,5.0,0.0,2.0,3.0,'220905117,4000 HORNE ST,FORT WORTH,76107-6915,INDEPENDENT
220905118,FORT WORTH ISD,HAZEL HARVEY PE,3,37.0,21.0,16.0,4.0,,,28.0,,2.0,35.0,2.0,23.0,,12.0,,,37.0,2.0,35.0,0.0,37.0,4.0,33.0,34.0,22.0,12.0,12.0,,,14.0,,3.0,27.0,7.0,13.0,,14.0,,,34.0,3.0,31.0,7.0,27.0,13.0,21.0,10.0,5.0,5.0,4.0,,,1.0,,1.0,7.0,3.0,3.0,,4.0,,,10.0,0.0,10.0,6.0,4.0,7.0,3.0,7.0,4.0,3.0,2.0,,,1.0,,1.0,5.0,2.0,2.0,,3.0,,,7.0,0.0,7.0,5.0,2.0,5.0,2.0,'220905118,7421 TRAIL LAKE DR,FORT WORTH,76133,INDEPENDENT
220905119,FORT WORTH ISD,DAGGETT ELEM.,3,34.0,17.0,17.0,32.0,,,2.0,,,32.0,2.0,22.0,,10.0,,,34.0,8.0,26.0,0.0,34.0,23.0,11.0,64.0,34.0,30.0,55.0,,,6.0,,,56.0,8.0,34.0,,22.0,,,64.0,2.0,62.0,11.0,53.0,41.0,23.0,27.0,16.0,11.0,22.0,,,3.0,,,24.0,3.0,15.0,,9.0,,,27.0,2.0,25.0,8.0,19.0,17.0,10.0,6.0,3.0,3.0,5.0,,,1.0,,,6.0,0.0,2.0,,4.0,,,6.0,0.0,6.0,2.0,4.0,5.0,1.0,'220905119,958 PAGE AVE,FORT WORTH,76110-2627,INDEPENDENT
220905120,FORT WORTH ISD,RUFINO MENDOZA,3,46.0,20.0,26.0,45.0,,,,,,45.0,,29.0,,16.0,,,46.0,8.0,38.0,1.0,45.0,28.0,18.0,33.0,16.0,17.0,33.0,,,,,,31.0,,10.0,,21.0,,,33.0,1.0,32.0,9.0,24.0,16.0,17.0,14.0,8.0,6.0,14.0,,,,,,12.0,,3.0,,9.0,,,14.0,1.0,13.0,7.0,7.0,6.0,8.0,6.0,4.0,2.0,6.0,,,,,,4.0,,1.0,,3.0,,,6.0,0.0,6.0,3.0,3.0,1.0,5.0,'220905120,1412 DENVER AVE,FORT WORTH,76164-9098,INDEPENDENT
220905121,FORT WORTH ISD,DE ZAVALA ELEM.,3,4.0,3.0,1.0,1.0,,,3.0,,,4.0,0.0,3.0,,1.0,,,4.0,2.0,2.0,0.0,4.0,2.0,2.0,41.0,21.0,20.0,29.0,,,7.0,,,33.0,8.0,18.0,,15.0,,,41.0,4.0,37.0,8.0,33.0,18.0,23.0,28.0,18.0,10.0,19.0,,,4.0,,,22.0,6.0,11.0,,11.0,,,28.0,3.0,25.0,7.0,21.0,14.0,14.0,10.0,5.0,5.0,6.0,,,2.0,,,7.0,3.0,3.0,,4.0,,,10.0,0.0,10.0,3.0,7.0,3.0,7.0,'220905121,1419 COLLEGE AVE,FORT WORTH,76104-4596,INDEPENDENT
220905122,FORT WORTH ISD,DIAMOND HILL EL,3,24.0,13.0,11.0,23.0,,,,,1.0,24.0,0.0,19.0,,5.0,,,24.0,,23.0,0.0,24.0,16.0,8.0,75.0,40.0,35.0,66.0,,,,,7.0,70.0,5.0,41.0,,29.0,,,75.0,,73.0,18.0,57.0,46.0,29.0,40.0,23.0,17.0,33.0,,,,,6.0,37.0,3.0,21.0,,16.0,,,40.0,,39.0,16.0,24.0,22.0,18.0,13.0,9.0,4.0,11.0,,,,,2.0,12.0,1.0,5.0,,7.0,,,13.0,,13.0,9.0,4.0,7.0,6.0,'220905122,2000 DEWEY ST,FORT WORTH,76106-6399,INDEPENDENT
220905123,FORT WORTH ISD,S.S. DILLOW ELE,3,35.0,18.0,17.0,32.0,,,3.0,,,34.0,,22.0,,12.0,,,35.0,,32.0,0.0,35.0,28.0,7.0,35.0,18.0,17.0,28.0,,,6.0,,,34.0,,21.0,,13.0,,,35.0,,35.0,9.0,26.0,22.0,13.0,9.0,5.0,4.0,7.0,,,2.0,,,9.0,,7.0,,2.0,,,9.0,,9.0,5.0,4.0,4.0,5.0,1.0,0.0,1.0,1.0,,,0.0,,,1.0,,0.0,,1.0,,,1.0,,1.0,1.0,0.0,0.0,1.0,'220905123,4000 AVE N,FORT WORTH,76105-3536,INDEPENDENT
220905124,FORT WORTH ISD,MAUDE I. LOGAN,3,43.0,22.0,21.0,12.0,,,29.0,,,42.0,,31.0,,11.0,,,43.0,,39.0,1.0,42.0,9.0,34.0,24.0,12.0,12.0,11.0,,,13.0,,,22.0,,15.0,,7.0,,,24.0,,24.0,5.0,19.0,12.0,12.0,6.0,3.0,3.0,4.0,,,2.0,,,4.0,,3.0,,1.0,,,6.0,,6.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,,,2.0,,,2.0,,2.0,,0.0,,,4.0,,4.0,2.0,2.0,1.0,3.0,'220905124,2300 DILLARD ST,FORT WORTH,76105-3898,INDEPENDENT
220905125,FORT WORTH ISD,EASTERN HILLS E,3,31.0,20.0,11.0,8.0,,,21.0,,,29.0,2.0,16.0,,13.0,,,31.0,,30.0,0.0,31.0,11.0,20.0,48.0,26.0,22.0,23.0,,,18.0,,,43.0,5.0,27.0,,16.0,,,48.0,,47.0,7.0,41.0,19.0,29.0,24.0,17.0,7.0,14.0,,,8.0,,,22.0,2.0,11.0,,11.0,,,24.0,,23.0,2.0,22.0,10.0,14.0,5.0,4.0,1.0,1.0,,,3.0,,,5.0,0.0,1.0,,4.0,,,5.0,,5.0,0.0,5.0,1.0,4.0,'220905125,5917 SHELTON ST,FORT WORTH,76112-3998,INDEPENDENT
220905126,FORT WORTH ISD,EAST HANDLEY EL,3,20.0,10.0,10.0,10.0,,,7.0,,,19.0,1.0,13.0,,6.0,,,20.0,4.0,16.0,,20.0,10.0,10.0,40.0,22.0,18.0,27.0,,,10.0,,,36.0,4.0,17.0,,19.0,,,40.0,3.0,37.0,,36.0,21.0,19.0,13.0,9.0,4.0,10.0,,,2.0,,,12.0,1.0,4.0,,8.0,,,13.0,0.0,13.0,,12.0,8.0,5.0,8.0,6.0,2.0,8.0,,,0.0,,,8.0,0.0,2.0,,6.0,,,8.0,0.0,8.0,,7.0,5.0,3.0,'220905126,2617 MIMS ST,FORT WORTH,76112-5713,INDEPENDENT
220905127,FORT WORTH ISD,CHRISTENE C. MO,3,24.0,16.0,8.0,10.0,,,13.0,,,24.0,,16.0,,8.0,,,24.0,6.0,18.0,,23.0,11.0,13.0,33.0,13.0,20.0,14.0,,,18.0,,,31.0,,15.0,,16.0,,,33.0,0.0,33.0,,30.0,9.0,24.0,16.0,4.0,12.0,6.0,,,9.0,,,15.0,,8.0,,7.0,,,16.0,0.0,16.0,,14.0,3.0,13.0,6.0,2.0,4.0,3.0,,,3.0,,,5.0,,2.0,,3.0,,,6.0,0.0,6.0,,4.0,1.0,5.0,'220905127,4108 EASTLAND ST,FORT WORTH,76119-2998,INDEPENDENT
220905129,FORT WORTH ISD,JOHN T. WHITE E,3,36.0,12.0,24.0,3.0,,,32.0,,,34.0,,26.0,,8.0,,,36.0,5.0,31.0,0.0,36.0,8.0,28.0,44.0,16.0,28.0,13.0,,,29.0,,,43.0,,25.0,,18.0,,,44.0,1.0,43.0,6.0,38.0,12.0,32.0,15.0,6.0,9.0,7.0,,,8.0,,,15.0,,12.0,,3.0,,,15.0,0.0,15.0,3.0,12.0,6.0,9.0,8.0,3.0,5.0,3.0,,,5.0,,,8.0,,7.0,,1.0,,,8.0,0.0,8.0,2.0,6.0,2.0,6.0,'220905129,7300 JOHN T WHITE RD,FORT WORTH,76120,INDEPENDENT
220905130,FORT WORTH ISD,HARLEAN BEAL EL,3,19.0,10.0,9.0,12.0,,,6.0,,,18.0,1.0,11.0,,7.0,,,19.0,4.0,15.0,1.0,18.0,11.0,8.0,38.0,17.0,21.0,24.0,,,12.0,,,34.0,4.0,19.0,,15.0,,,38.0,2.0,36.0,9.0,29.0,26.0,12.0,20.0,8.0,12.0,15.0,,,5.0,,,18.0,2.0,8.0,,10.0,,,20.0,1.0,19.0,8.0,12.0,16.0,4.0,6.0,2.0,4.0,5.0,,,1.0,,,6.0,0.0,2.0,,4.0,,,6.0,0.0,6.0,4.0,2.0,5.0,1.0,'220905130,5615 FOREST HILL DR,FORT WORTH,76119-6797,INDEPENDENT
220905131,FORT WORTH ISD,ROSEMONT PARK E,3,29.0,20.0,9.0,28.0,,0.0,,,,28.0,,18.0,,10.0,,,29.0,8.0,21.0,0.0,29.0,22.0,7.0,61.0,32.0,29.0,52.0,,6.0,,,,60.0,,29.0,,31.0,,,61.0,4.0,57.0,6.0,55.0,43.0,18.0,28.0,16.0,12.0,22.0,,5.0,,,,28.0,,12.0,,16.0,,,28.0,1.0,27.0,5.0,23.0,21.0,7.0,10.0,6.0,4.0,6.0,,3.0,,,,10.0,,3.0,,7.0,,,10.0,0.0,10.0,3.0,7.0,8.0,2.0,'220905131,1401 W SEMINARY DR,FORT WORTH,76115,INDEPENDENT
220905132,FORT WORTH ISD,GLEN PARK ELEM.,3,30.0,13.0,17.0,29.0,,,1.0,,,29.0,1.0,16.0,,13.0,,,30.0,,28.0,1.0,29.0,24.0,6.0,43.0,25.0,18.0,37.0,,,5.0,,,39.0,4.0,23.0,,16.0,,,43.0,,41.0,18.0,25.0,29.0,14.0,21.0,13.0,8.0,17.0,,,3.0,,,19.0,2.0,10.0,,9.0,,,21.0,,20.0,13.0,8.0,13.0,8.0,8.0,6.0,2.0,7.0,,,0.0,,,6.0,2.0,3.0,,3.0,,,8.0,,8.0,5.0,3.0,5.0,3.0,'220905132,3601 PECOS ST,FORT WORTH,76119-4999,INDEPENDENT
220905133,FORT WORTH ISD,W.M. GREEN ELEM,3,43.0,18.0,25.0,21.0,,,18.0,,3.0,41.0,,27.0,,14.0,,,43.0,,40.0,0.0,43.0,19.0,24.0,56.0,26.0,30.0,39.0,,,14.0,,2.0,56.0,,31.0,,25.0,,,56.0,,56.0,14.0,42.0,30.0,26.0,29.0,13.0,16.0,19.0,,,8.0,,1.0,29.0,,11.0,,18.0,,,29.0,,29.0,9.0,20.0,17.0,12.0,14.0,9.0,5.0,11.0,,,2.0,,1.0,14.0,,6.0,,8.0,,,14.0,,14.0,5.0,9.0,8.0,6.0,'220905133,4612 DAVID STRICKLAND,FORT WORTH,76119-5299,INDEPENDENT
220905134,FORT WORTH ISD,GREENBRIAR ELEM,3,32.0,17.0,15.0,26.0,,,4.0,,,29.0,3.0,16.0,,13.0,,,32.0,8.0,24.0,0.0,32.0,21.0,11.0,42.0,22.0,20.0,32.0,,,5.0,,,39.0,3.0,23.0,,15.0,,,42.0,0.0,42.0,7.0,35.0,25.0,17.0,21.0,10.0,11.0,17.0,,,1.0,,,19.0,2.0,9.0,,10.0,,,21.0,0.0,21.0,7.0,14.0,16.0,5.0,4.0,1.0,3.0,2.0,,,0.0,,,3.0,1.0,0.0,,3.0,,,4.0,0.0,4.0,1.0,3.0,3.0,1.0,'220905134,1605 GRADY LEE ST,FORT WORTH,76134-1115,INDEPENDENT
