CAMPUS,DNAME,CNAME,GRADE,m_all_unsatgl_nm,m_sexm_unsatgl_nm,m_sexf_unsatgl_nm,m_ethh_unsatgl_nm,m_ethi_unsatgl_nm,m_etha_unsatgl_nm,m_ethb_unsatgl_nm,m_ethp_unsatgl_nm,m_ethw_unsatgl_nm,m_ecoy_unsatgl_nm,m_econ_unsatgl_nm,m_eco1_unsatgl_nm,m_eco2_unsatgl_nm,m_eco9_unsatgl_nm,m_ti19_unsatgl_nm,m_migy_unsatgl_nm,m_mign_unsatgl_nm,m_spey_unsatgl_nm,m_spen_unsatgl_nm,m_gify_unsatgl_nm,m_gifn_unsatgl_nm,m_atry_unsatgl_nm,m_atrn_unsatgl_nm,m_all_approgl_nm,m_sexm_approgl_nm,m_sexf_approgl_nm,m_ethh_approgl_nm,m_ethi_approgl_nm,m_etha_approgl_nm,m_ethb_approgl_nm,m_ethp_approgl_nm,m_ethw_approgl_nm,m_ecoy_approgl_nm,m_econ_approgl_nm,m_eco1_approgl_nm,m_eco2_approgl_nm,m_eco9_approgl_nm,m_ti19_approgl_nm,m_migy_approgl_nm,m_mign_approgl_nm,m_spey_approgl_nm,m_spen_approgl_nm,m_gify_approgl_nm,m_gifn_approgl_nm,m_atry_approgl_nm,m_atrn_approgl_nm,m_all_meetsgl_nm,m_sexm_meetsgl_nm,m_sexf_meetsgl_nm,m_ethh_meetsgl_nm,m_ethi_meetsgl_nm,m_etha_meetsgl_nm,m_ethb_meetsgl_nm,m_ethp_meetsgl_nm,m_ethw_meetsgl_nm,m_ecoy_meetsgl_nm,m_econ_meetsgl_nm,m_eco1_meetsgl_nm,m_eco2_meetsgl_nm,m_eco9_meetsgl_nm,m_ti19_meetsgl_nm,m_migy_meetsgl_nm,m_mign_meetsgl_nm,m_spey_meetsgl_nm,m_spen_meetsgl_nm,m_gify_meetsgl_nm,m_gifn_meetsgl_nm,m_atry_meetsgl_nm,m_atrn_meetsgl_nm,m_all_mastrgl_nm,m_sexm_mastrgl_nm,m_sexf_mastrgl_nm,m_ethh_mastrgl_nm,m_ethi_mastrgl_nm,m_etha_mastrgl_nm,m_ethb_mastrgl_nm,m_ethp_mastrgl_nm,m_ethw_mastrgl_nm,m_ecoy_mastrgl_nm,m_econ_mastrgl_nm,m_eco1_mastrgl_nm,m_eco2_mastrgl_nm,m_eco9_mastrgl_nm,m_ti19_mastrgl_nm,m_migy_mastrgl_nm,m_mign_mastrgl_nm,m_spey_mastrgl_nm,m_spen_mastrgl_nm,m_gify_mastrgl_nm,m_gifn_mastrgl_nm,m_atry_mastrgl_nm,m_atrn_mastrgl_nm,School Number,School Site Street Address,School Site City,School Site Zip,District Type
242902101,SHAMROCK ISD,SHAMROCK ELEM.,5,9.0,5.0,4.0,6.0,,,,,1.0,9.0,0.0,8.0,,,,,9.0,5.0,4.0,,9.0,8.0,1.0,18.0,12.0,6.0,5.0,,,,,13.0,10.0,8.0,7.0,,,,,18.0,0.0,18.0,,17.0,11.0,7.0,10.0,5.0,5.0,4.0,,,,,6.0,6.0,4.0,5.0,,,,,10.0,0.0,10.0,,9.0,4.0,6.0,6.0,4.0,2.0,4.0,,,,,2.0,4.0,2.0,3.0,,,,,6.0,0.0,6.0,,5.0,2.0,4.0,'242902101,100 S ILLINOIS ST,SHAMROCK,79079-2434,INDEPENDENT
242903001,WHEELER ISD,WHEELER SCHOOL,5,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,30.0,19.0,11.0,16.0,,,,,14.0,19.0,11.0,14.0,5.0,,,,30.0,,26.0,,30.0,15.0,15.0,19.0,10.0,9.0,8.0,,,,,11.0,11.0,8.0,9.0,2.0,,,,19.0,,17.0,,19.0,8.0,11.0,8.0,5.0,3.0,3.0,,,,,5.0,3.0,5.0,3.0,0.0,,,,8.0,,7.0,,8.0,2.0,6.0,'242903001,1 MUSTANG DR,WHEELER,79096-1010,INDEPENDENT
242905001,KELTON ISD,KELTON SCHOOL,5,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,7.0,,,,,,,,,,,,,,,,7.0,,7.0,,7.0,,5.0,5.0,,,,,,,,,,,,,,,,5.0,,5.0,,5.0,,3.0,2.0,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,'242905001,16703 FM 2697,WHEELER,79096-7715,INDEPENDENT
242906001,FORT ELLIOTT CI,FORT ELLIOTT SC,5,0.0,,0.0,,,,,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,12.0,,8.0,,,,,,11.0,,9.0,,,,,,12.0,,12.0,,12.0,,10.0,11.0,,7.0,,,,,,10.0,,8.0,,,,,,11.0,,11.0,,11.0,,10.0,8.0,,6.0,,,,,,7.0,,6.0,,,,,,8.0,,8.0,,8.0,,8.0,'242906001,501 E WILSON,BRISCOE,79011-0138,INDEPENDENT
243901101,BURKBURNETT ISD,OVERTON RAY ELE,5,45.0,22.0,23.0,11.0,,,,,29.0,35.0,10.0,31.0,4.0,,,,45.0,7.0,38.0,0.0,45.0,43.0,2.0,128.0,70.0,58.0,16.0,,,,,99.0,54.0,74.0,44.0,10.0,,,,128.0,8.0,120.0,16.0,112.0,70.0,58.0,62.0,38.0,24.0,10.0,,,,,46.0,16.0,46.0,12.0,4.0,,,,62.0,4.0,58.0,13.0,49.0,23.0,39.0,37.0,23.0,14.0,6.0,,,,,26.0,11.0,26.0,8.0,3.0,,,,37.0,2.0,35.0,10.0,27.0,11.0,26.0,'243901101,100 N AVE D,BURKBURNETT,76354-3597,INDEPENDENT
243901103,BURKBURNETT ISD,JOHN G. TOWER E,5,7.0,1.0,6.0,0.0,,,1.0,,3.0,3.0,3.0,3.0,,,,,6.0,5.0,1.0,,6.0,5.0,1.0,33.0,15.0,18.0,6.0,,,5.0,,15.0,13.0,20.0,9.0,,,,,33.0,2.0,31.0,,30.0,11.0,22.0,21.0,8.0,13.0,3.0,,,4.0,,7.0,9.0,12.0,7.0,,,,,21.0,1.0,20.0,,18.0,6.0,15.0,14.0,5.0,9.0,2.0,,,2.0,,5.0,5.0,9.0,4.0,,,,,14.0,0.0,14.0,,12.0,3.0,11.0,'243901103,5200 HOOPER DR,WICHITA FALLS,76306-1400,INDEPENDENT
243902101,ELECTRA ISD,ELECTRA ELEM.,5,5.0,2.0,3.0,2.0,,,,,3.0,5.0,0.0,5.0,,,,,5.0,,4.0,,5.0,5.0,0.0,29.0,15.0,14.0,5.0,,,,,20.0,21.0,8.0,19.0,,,,,29.0,,28.0,,29.0,23.0,6.0,16.0,9.0,7.0,1.0,,,,,12.0,13.0,3.0,11.0,,,,,16.0,,15.0,,16.0,11.0,5.0,8.0,4.0,4.0,0.0,,,,,7.0,6.0,2.0,5.0,,,,,8.0,,8.0,,8.0,4.0,4.0,'243902101,601 S BAILEY,ELECTRA,76360-2999,INDEPENDENT
243903101,IOWA PARK CISD,BRADFORD ELEM.,5,11.0,4.0,7.0,3.0,,,,,7.0,5.0,6.0,5.0,0.0,,,,11.0,9.0,2.0,0.0,11.0,9.0,2.0,138.0,77.0,61.0,16.0,,,,,113.0,44.0,94.0,36.0,8.0,,,,137.0,9.0,129.0,20.0,118.0,43.0,95.0,112.0,61.0,51.0,12.0,,,,,92.0,31.0,81.0,24.0,7.0,,,,111.0,5.0,107.0,20.0,92.0,26.0,86.0,70.0,36.0,34.0,6.0,,,,,61.0,17.0,53.0,11.0,6.0,,,,70.0,0.0,70.0,20.0,50.0,9.0,61.0,'243903101,800 S TEXOWA,IOWA PARK,76367-2654,INDEPENDENT
243905105,WICHITA FALLS I,BURGESS ELEM.,5,13.0,8.0,5.0,2.0,,,5.0,,6.0,10.0,3.0,9.0,,,,,13.0,4.0,9.0,,13.0,12.0,1.0,32.0,14.0,18.0,13.0,,,9.0,,7.0,28.0,4.0,27.0,,,,,32.0,3.0,29.0,,31.0,23.0,9.0,15.0,7.0,8.0,7.0,,,4.0,,4.0,14.0,1.0,13.0,,,,,15.0,1.0,14.0,,14.0,9.0,6.0,8.0,5.0,3.0,3.0,,,1.0,,4.0,8.0,0.0,8.0,,,,,8.0,1.0,7.0,,7.0,4.0,4.0,'243905105,3106 MAURINE ST,WICHITA FALLS,76305-2503,INDEPENDENT
243905107,WICHITA FALLS I,CROCKETT ELEM.,5,40.0,28.0,12.0,17.0,,,3.0,,19.0,30.0,10.0,27.0,3.0,,,,40.0,12.0,28.0,0.0,40.0,40.0,0.0,47.0,23.0,24.0,15.0,,,2.0,,27.0,26.0,21.0,22.0,4.0,,,,47.0,0.0,47.0,8.0,39.0,39.0,8.0,20.0,9.0,11.0,4.0,,,0.0,,15.0,10.0,10.0,7.0,3.0,,,,20.0,0.0,20.0,8.0,12.0,14.0,6.0,14.0,6.0,8.0,4.0,,,0.0,,9.0,6.0,8.0,5.0,1.0,,,,14.0,0.0,14.0,6.0,8.0,9.0,5.0,'243905107,3015 AVE I,WICHITA FALLS,76309-3113,INDEPENDENT
243905108,WICHITA FALLS I,CUNNINGHAM SCHO,5,13.0,12.0,1.0,5.0,,,,,6.0,11.0,2.0,10.0,1.0,,,,13.0,5.0,8.0,,13.0,13.0,0.0,49.0,23.0,26.0,17.0,,,,,26.0,28.0,21.0,24.0,4.0,,,,49.0,3.0,46.0,,46.0,23.0,26.0,32.0,16.0,16.0,12.0,,,,,17.0,16.0,16.0,13.0,3.0,,,,32.0,0.0,32.0,,29.0,9.0,23.0,17.0,7.0,10.0,4.0,,,,,11.0,7.0,10.0,4.0,3.0,,,,17.0,0.0,17.0,,14.0,4.0,13.0,'243905108,4107 PHILLIPS DR,WICHITA FALLS,76308-2511,INDEPENDENT
243905109,WICHITA FALLS I,FAIN ELEM.,5,12.0,7.0,5.0,2.0,,,3.0,,6.0,11.0,1.0,9.0,2.0,,,,12.0,4.0,8.0,,12.0,9.0,3.0,56.0,26.0,30.0,15.0,,,8.0,,27.0,30.0,26.0,22.0,8.0,,,,56.0,4.0,52.0,,52.0,9.0,47.0,34.0,21.0,13.0,8.0,,,4.0,,18.0,14.0,20.0,10.0,4.0,,,,34.0,4.0,30.0,,30.0,2.0,32.0,17.0,10.0,7.0,4.0,,,3.0,,9.0,7.0,10.0,4.0,3.0,,,,17.0,1.0,16.0,,14.0,0.0,17.0,'243905109,1562 NORMAN ST,WICHITA FALLS,76302-2899,INDEPENDENT
243905111,WICHITA FALLS I,FOWLER ELEM.,5,15.0,6.0,9.0,2.0,,1.0,2.0,,8.0,9.0,6.0,8.0,1.0,,,,15.0,6.0,9.0,1.0,14.0,15.0,0.0,96.0,51.0,45.0,22.0,,10.0,3.0,,54.0,36.0,60.0,32.0,4.0,,,,96.0,7.0,89.0,11.0,85.0,29.0,67.0,66.0,38.0,28.0,14.0,,9.0,1.0,,38.0,19.0,47.0,16.0,3.0,,,,66.0,1.0,65.0,11.0,55.0,12.0,54.0,45.0,28.0,17.0,9.0,,4.0,0.0,,28.0,12.0,33.0,11.0,1.0,,,,45.0,1.0,44.0,11.0,34.0,5.0,40.0,'243905111,5100 RIDGECREST DR,WICHITA FALLS,76310-3132,INDEPENDENT
243905112,WICHITA FALLS I,FRANKLIN ELEM.,5,37.0,16.0,21.0,22.0,,,4.0,,9.0,27.0,10.0,26.0,,,,,37.0,9.0,28.0,0.0,37.0,28.0,9.0,54.0,26.0,28.0,17.0,,,5.0,,28.0,24.0,30.0,22.0,,,,,54.0,0.0,54.0,15.0,39.0,20.0,34.0,29.0,16.0,13.0,2.0,,,2.0,,22.0,3.0,26.0,3.0,,,,,29.0,0.0,29.0,15.0,14.0,6.0,23.0,13.0,7.0,6.0,0.0,,,1.0,,10.0,2.0,11.0,2.0,,,,,13.0,0.0,13.0,10.0,3.0,0.0,13.0,'243905112,2112 SPEEDWAY AVE,WICHITA FALLS,76308-1299,INDEPENDENT
243905114,WICHITA FALLS I,HAYNES ELEM.,5,13.0,7.0,6.0,4.0,,,3.0,,5.0,11.0,2.0,11.0,,,,,13.0,6.0,7.0,,13.0,13.0,0.0,20.0,11.0,9.0,4.0,,,7.0,,8.0,13.0,7.0,12.0,,,,,20.0,0.0,20.0,,20.0,7.0,13.0,12.0,5.0,7.0,3.0,,,2.0,,6.0,9.0,3.0,9.0,,,,,12.0,0.0,12.0,,12.0,3.0,9.0,3.0,1.0,2.0,1.0,,,0.0,,2.0,2.0,1.0,2.0,,,,,3.0,0.0,3.0,,3.0,0.0,3.0,'243905114,1705 KATHERINE DR,WICHITA FALLS,76306-2202,INDEPENDENT
243905118,WICHITA FALLS I,JEFFERSON ELEM.,5,7.0,3.0,4.0,0.0,,,3.0,,3.0,4.0,3.0,4.0,,,,,7.0,6.0,1.0,,7.0,7.0,0.0,64.0,40.0,24.0,19.0,,,4.0,,37.0,30.0,34.0,28.0,,,,,64.0,5.0,59.0,,61.0,22.0,42.0,57.0,37.0,20.0,16.0,,,3.0,,34.0,25.0,32.0,23.0,,,,,57.0,2.0,55.0,,54.0,16.0,41.0,39.0,24.0,15.0,11.0,,,1.0,,24.0,15.0,24.0,14.0,,,,,39.0,0.0,39.0,,36.0,8.0,31.0,'243905118,4628 MISTLETOE DR,WICHITA FALLS,76310-2651,INDEPENDENT
243905119,WICHITA FALLS I,LAMAR ELEM.,5,14.0,7.0,7.0,6.0,,,6.0,,2.0,13.0,1.0,12.0,,,,,14.0,,11.0,,14.0,12.0,2.0,35.0,15.0,20.0,23.0,,,8.0,,3.0,28.0,7.0,26.0,,,,,35.0,,35.0,,35.0,21.0,14.0,18.0,11.0,7.0,13.0,,,4.0,,1.0,14.0,4.0,12.0,,,,,18.0,,18.0,,18.0,10.0,8.0,9.0,6.0,3.0,8.0,,,1.0,,0.0,7.0,2.0,5.0,,,,,9.0,,9.0,,9.0,5.0,4.0,'243905119,2206 LUCAS AVE,WICHITA FALLS,76303-2313,INDEPENDENT
243905121,WICHITA FALLS I,MILAM ELEM.,5,11.0,6.0,5.0,1.0,,,2.0,,6.0,9.0,2.0,8.0,,,,,11.0,5.0,6.0,0.0,11.0,11.0,0.0,64.0,21.0,43.0,21.0,,,6.0,,29.0,34.0,30.0,33.0,,,,,64.0,5.0,59.0,5.0,59.0,29.0,35.0,38.0,13.0,25.0,8.0,,,2.0,,22.0,15.0,23.0,14.0,,,,,38.0,1.0,37.0,5.0,33.0,11.0,27.0,16.0,7.0,9.0,3.0,,,0.0,,9.0,4.0,12.0,3.0,,,,,16.0,1.0,15.0,5.0,11.0,5.0,11.0,'243905121,2901 BOREN AVE,WICHITA FALLS,76308-4195,INDEPENDENT
243905123,WICHITA FALLS I,SHEPPARD AFB EL,5,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,33.0,12.0,21.0,7.0,,,,,16.0,7.0,26.0,,,,,,33.0,,33.0,10.0,23.0,,29.0,25.0,10.0,15.0,6.0,,,,,12.0,6.0,19.0,,,,,,25.0,,25.0,10.0,15.0,,23.0,18.0,9.0,9.0,4.0,,,,,9.0,3.0,15.0,,,,,,18.0,,18.0,10.0,8.0,,16.0,'243905123,301 ANDERSON DR,WICHITA FALLS,76311-1336,INDEPENDENT
243905125,WICHITA FALLS I,BOOKER T. WASHI,5,3.0,3.0,0.0,0.0,,,1.0,,2.0,3.0,,3.0,,,,,3.0,3.0,0.0,,3.0,3.0,,34.0,15.0,19.0,8.0,,,20.0,,6.0,30.0,,30.0,,,,,34.0,3.0,31.0,,34.0,30.0,,19.0,5.0,14.0,5.0,,,11.0,,3.0,18.0,,18.0,,,,,19.0,0.0,19.0,,19.0,16.0,,9.0,3.0,6.0,4.0,,,4.0,,1.0,9.0,,9.0,,,,,9.0,0.0,9.0,,9.0,6.0,,'243905125,1300 HARDING ST,WICHITA FALLS,76303-1150,INDEPENDENT
243905126,WICHITA FALLS I,WEST FOUNDATION,5,6.0,3.0,3.0,2.0,,,0.0,,2.0,3.0,2.0,2.0,,,,,5.0,3.0,2.0,0.0,5.0,6.0,0.0,58.0,31.0,27.0,13.0,,,5.0,,35.0,15.0,43.0,13.0,,,,,58.0,9.0,49.0,12.0,46.0,17.0,41.0,39.0,23.0,16.0,8.0,,,3.0,,24.0,8.0,31.0,8.0,,,,,39.0,1.0,38.0,12.0,27.0,3.0,36.0,30.0,18.0,12.0,6.0,,,2.0,,19.0,6.0,24.0,6.0,,,,,30.0,0.0,30.0,9.0,21.0,3.0,27.0,'243905126,5220 LK WELLINGTON PKWY,WICHITA FALLS,76310-1715,INDEPENDENT
243905128,WICHITA FALLS I,SCOTLAND PARK E,5,13.0,9.0,4.0,4.0,,,3.0,,6.0,10.0,3.0,9.0,,,,,13.0,4.0,9.0,,13.0,11.0,2.0,46.0,25.0,21.0,26.0,,,8.0,,6.0,43.0,3.0,41.0,,,,,46.0,2.0,44.0,,44.0,25.0,21.0,14.0,7.0,7.0,5.0,,,2.0,,5.0,14.0,0.0,14.0,,,,,14.0,0.0,14.0,,12.0,6.0,8.0,6.0,2.0,4.0,2.0,,,1.0,,3.0,6.0,0.0,6.0,,,,,6.0,0.0,6.0,,5.0,2.0,4.0,'243905128,1415 N 5TH ST,WICHITA FALLS,76306,INDEPENDENT
243905129,WICHITA FALLS I,SOUTHERN HILLS,5,15.0,9.0,6.0,10.0,,,3.0,,2.0,13.0,2.0,13.0,0.0,,,,15.0,3.0,12.0,0.0,15.0,14.0,1.0,59.0,27.0,32.0,26.0,,,8.0,,20.0,47.0,12.0,42.0,5.0,,,,59.0,5.0,54.0,6.0,53.0,35.0,24.0,35.0,16.0,19.0,10.0,,,4.0,,17.0,23.0,12.0,18.0,5.0,,,,35.0,1.0,34.0,6.0,29.0,13.0,22.0,26.0,13.0,13.0,6.0,,,1.0,,15.0,14.0,12.0,11.0,3.0,,,,26.0,0.0,26.0,6.0,20.0,7.0,19.0,'243905129,3920 ARMORY RD,WICHITA FALLS,76302,INDEPENDENT
243905131,WICHITA FALLS I,ZUNDELOWITZ ELE,5,19.0,11.0,8.0,14.0,,,2.0,,1.0,18.0,0.0,17.0,1.0,,,,19.0,8.0,11.0,,19.0,17.0,2.0,80.0,46.0,34.0,49.0,,,3.0,,21.0,68.0,12.0,64.0,4.0,,,,80.0,1.0,79.0,,77.0,49.0,31.0,39.0,24.0,15.0,23.0,,,1.0,,11.0,33.0,6.0,29.0,4.0,,,,39.0,0.0,39.0,,36.0,14.0,25.0,21.0,11.0,10.0,12.0,,,1.0,,7.0,17.0,4.0,16.0,1.0,,,,21.0,0.0,21.0,,18.0,5.0,16.0,'243905131,1706 POLK,WICHITA FALLS,76309,INDEPENDENT
243906101,CITY VIEW ISD,CITY VIEW ELEM.,5,20.0,13.0,7.0,12.0,,,2.0,,5.0,18.0,2.0,18.0,,,,,20.0,7.0,13.0,,20.0,20.0,0.0,61.0,41.0,20.0,20.0,,,4.0,,30.0,46.0,15.0,42.0,,,,,61.0,2.0,59.0,,57.0,27.0,34.0,33.0,23.0,10.0,9.0,,,1.0,,19.0,20.0,13.0,17.0,,,,,33.0,1.0,32.0,,29.0,9.0,24.0,14.0,9.0,5.0,3.0,,,1.0,,8.0,7.0,7.0,6.0,,,,,14.0,0.0,14.0,,10.0,3.0,11.0,'243906101,1023 CITY VIEW DR,WICHITA FALLS,76306,INDEPENDENT
244901001,HARROLD ISD,HARROLD SCHOOL,5,1.0,,1.0,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,0.0,8.0,,5.0,,,,,,,4.0,,4.0,,,,,8.0,,8.0,,5.0,,7.0,3.0,,2.0,,,,,,,2.0,,2.0,,,,,3.0,,3.0,,1.0,,3.0,1.0,,0.0,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,0.0,,1.0,'244901001,18106 STEWART ST,HARROLD,76364-0400,INDEPENDENT
244903104,VERNON ISD,SHIVE ELEM.,5,43.0,23.0,20.0,15.0,,1.0,11.0,,16.0,37.0,6.0,34.0,3.0,,,,43.0,13.0,30.0,1.0,42.0,41.0,2.0,114.0,58.0,56.0,48.0,,5.0,10.0,,46.0,71.0,43.0,63.0,8.0,,,,114.0,6.0,108.0,11.0,103.0,68.0,46.0,48.0,30.0,18.0,18.0,,2.0,2.0,,24.0,28.0,20.0,24.0,4.0,,,,48.0,2.0,46.0,9.0,39.0,19.0,29.0,22.0,13.0,9.0,10.0,,2.0,0.0,,10.0,13.0,9.0,10.0,3.0,,,,22.0,1.0,21.0,3.0,19.0,8.0,14.0,'244903104,3130 BACON ST,VERNON,76384-4299,INDEPENDENT
244905001,NORTHSIDE ISD,NORTHSIDE SCHOO,5,4.0,2.0,2.0,2.0,,,,,2.0,2.0,2.0,2.0,,,,,4.0,,4.0,,4.0,4.0,0.0,16.0,7.0,9.0,4.0,,,,,10.0,7.0,9.0,5.0,,,,,16.0,,16.0,,14.0,7.0,9.0,6.0,2.0,4.0,2.0,,,,,3.0,2.0,4.0,1.0,,,,,6.0,,6.0,,5.0,2.0,4.0,3.0,0.0,3.0,1.0,,,,,1.0,0.0,3.0,0.0,,,,,3.0,,3.0,,2.0,0.0,3.0,'244905001,18040 HWY 283 N,VERNON,76384-9801,INDEPENDENT
245901101,LASARA ISD,LASARA ELEM.,5,11.0,8.0,3.0,11.0,,,,,,9.0,2.0,8.0,,,,1.0,10.0,,10.0,0.0,11.0,5.0,6.0,21.0,9.0,12.0,20.0,,,,,,14.0,7.0,12.0,,,,4.0,17.0,,21.0,5.0,16.0,5.0,16.0,6.0,3.0,3.0,6.0,,,,,,3.0,3.0,2.0,,,,2.0,4.0,,6.0,5.0,1.0,0.0,6.0,4.0,3.0,1.0,4.0,,,,,,1.0,3.0,1.0,,,,1.0,3.0,,4.0,4.0,0.0,0.0,4.0,'245901101,607 E SIXTH ST,LASARA,78561-0931,INDEPENDENT
245902106,LYFORD CISD,LYFORD ELEM.,5,11.0,6.0,5.0,11.0,,,,,0.0,9.0,2.0,7.0,,2.0,,,11.0,3.0,8.0,0.0,11.0,11.0,0.0,119.0,52.0,67.0,113.0,,,,,5.0,95.0,24.0,79.0,,16.0,,,118.0,5.0,114.0,21.0,98.0,51.0,68.0,90.0,41.0,49.0,85.0,,,,,4.0,69.0,21.0,58.0,,11.0,,,89.0,5.0,85.0,21.0,69.0,31.0,59.0,55.0,27.0,28.0,51.0,,,,,4.0,41.0,14.0,31.0,,10.0,,,54.0,1.0,54.0,19.0,36.0,10.0,45.0,'245902106,452 HIGH SCHOOL CIR,LYFORD,78569-0220,INDEPENDENT
245903102,RAYMONDVILLE IS,PITTMAN ELEM.,5,2.0,0.0,2.0,2.0,,,,,,2.0,0.0,2.0,,,,0.0,2.0,,0.0,0.0,2.0,2.0,0.0,84.0,36.0,48.0,80.0,,,,,,70.0,14.0,69.0,,,,5.0,79.0,,83.0,11.0,73.0,39.0,45.0,57.0,24.0,33.0,53.0,,,,,,45.0,12.0,45.0,,,,2.0,55.0,,57.0,11.0,46.0,17.0,40.0,39.0,18.0,21.0,37.0,,,,,,30.0,9.0,30.0,,,,1.0,38.0,,39.0,10.0,29.0,7.0,32.0,'245903102,258 E HARRIS,RAYMONDVILLE,78580-3351,INDEPENDENT
245903105,RAYMONDVILLE IS,SMITH ELEM.,5,22.0,7.0,15.0,22.0,,,,,,21.0,,21.0,,,,6.0,16.0,6.0,16.0,,22.0,20.0,2.0,31.0,16.0,15.0,30.0,,,,,,30.0,,29.0,,,,2.0,29.0,2.0,29.0,,30.0,18.0,13.0,14.0,9.0,5.0,14.0,,,,,,13.0,,13.0,,,,1.0,13.0,0.0,14.0,,13.0,6.0,8.0,6.0,4.0,2.0,6.0,,,,,,5.0,,5.0,,,,0.0,6.0,0.0,6.0,,5.0,2.0,4.0,'245903105,700 NTH 1ST ST,RAYMONDVILLE,78580-3351,INDEPENDENT
245904101,SAN PERLITA ISD,SAN PERLITA ELE,5,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,22.0,8.0,14.0,22.0,,,,,,19.0,,17.0,,,,,22.0,,19.0,,22.0,8.0,14.0,19.0,8.0,11.0,19.0,,,,,,16.0,,14.0,,,,,19.0,,17.0,,19.0,6.0,13.0,12.0,6.0,6.0,12.0,,,,,,9.0,,8.0,,,,,12.0,,11.0,,12.0,1.0,11.0,'245904101,E HWY 186 1MI N F M 2209,SAN PERLITA,78590-0037,INDEPENDENT
246801001,MERIDIAN WORLD,MERIDIAN WORLD,5,8.0,4.0,4.0,4.0,,1.0,0.0,,2.0,2.0,6.0,1.0,,,,,8.0,8.0,0.0,,8.0,2.0,6.0,139.0,71.0,68.0,23.0,,28.0,13.0,,67.0,10.0,129.0,8.0,,,,,139.0,18.0,121.0,,139.0,3.0,136.0,110.0,57.0,53.0,16.0,,25.0,9.0,,54.0,4.0,106.0,4.0,,,,,110.0,11.0,99.0,,110.0,1.0,109.0,78.0,43.0,35.0,11.0,,22.0,5.0,,35.0,2.0,76.0,2.0,,,,,78.0,6.0,72.0,,78.0,1.0,77.0,'246801001,2555 N IH-35,ROUND ROCK,78664,CHARTER
246802001,GOODWATER MONTE,GOODWATER MONTE,5,9.0,7.0,2.0,,,,,,7.0,,5.0,,,,,,9.0,,7.0,,9.0,,5.0,13.0,7.0,6.0,,,,,,8.0,,13.0,,,,,,13.0,,11.0,,13.0,,13.0,8.0,5.0,3.0,,,,,,3.0,,8.0,,,,,,8.0,,7.0,,8.0,,8.0,1.0,1.0,0.0,,,,,,0.0,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,'246802001,710 STADIUM DR,GEORGETOWN,78626,CHARTER
246902101,FLORENCE ISD,FLORENCE ELEM.,5,24.0,14.0,10.0,16.0,,,,,7.0,21.0,3.0,,3.0,17.0,,,24.0,2.0,22.0,1.0,23.0,19.0,5.0,51.0,25.0,26.0,18.0,,,,,31.0,20.0,31.0,,2.0,16.0,,,51.0,4.0,47.0,12.0,39.0,14.0,37.0,31.0,17.0,14.0,10.0,,,,,19.0,8.0,23.0,,1.0,5.0,,,31.0,2.0,29.0,11.0,20.0,2.0,29.0,22.0,13.0,9.0,7.0,,,,,13.0,6.0,16.0,,1.0,4.0,,,22.0,1.0,21.0,9.0,13.0,0.0,22.0,'246902101,304 COLLEGE AVE,FLORENCE,76527-0489,INDEPENDENT
246904101,GEORGETOWN ISD,ANNIE PURL ELEM,5,41.0,26.0,15.0,33.0,,,1.0,,6.0,33.0,8.0,31.0,2.0,,,,41.0,13.0,28.0,,41.0,38.0,3.0,65.0,34.0,31.0,45.0,,,4.0,,15.0,48.0,17.0,40.0,8.0,,,,65.0,1.0,64.0,,61.0,40.0,25.0,24.0,14.0,10.0,14.0,,,1.0,,8.0,12.0,12.0,9.0,3.0,,,,24.0,1.0,23.0,,20.0,6.0,18.0,11.0,7.0,4.0,5.0,,,0.0,,5.0,5.0,6.0,4.0,1.0,,,,11.0,1.0,10.0,,8.0,0.0,11.0,'246904101,1953 MAPLE ST,GEORGETOWN,78626,INDEPENDENT
246904102,GEORGETOWN ISD,CARVER ELEM.,5,34.0,22.0,12.0,22.0,,,2.0,,7.0,24.0,10.0,20.0,4.0,,,,34.0,14.0,20.0,0.0,34.0,32.0,2.0,118.0,51.0,67.0,43.0,,,11.0,,56.0,38.0,80.0,32.0,6.0,,,,118.0,7.0,111.0,7.0,111.0,62.0,56.0,63.0,31.0,32.0,23.0,,,7.0,,30.0,13.0,50.0,11.0,2.0,,,,63.0,5.0,58.0,7.0,56.0,23.0,40.0,29.0,18.0,11.0,12.0,,,4.0,,11.0,2.0,27.0,2.0,0.0,,,,29.0,3.0,26.0,5.0,24.0,10.0,19.0,'246904102,4901 SCENIC LAKE DR,GEORGETOWN,78626,INDEPENDENT
